,Rotation,Base moment [kN.m],Axial_Disp. [mm]
319,0.001563124,-343.2300593,-0.00815047
320,0.001567105,-341.2133802,-0.00796048
321,0.001572855,-339.1395421,-0.008261763
322,0.001577369,-337.0627088,-0.008178875
323,0.001582069,-335.4006438,-0.008301344
324,0.001587961,-333.1756425,-0.00808388
325,0.001592581,-331.2420911,-0.008124392
326,0.001598968,-329.3329655,-0.008331612
327,0.001602946,-327.3268981,-0.00852393
328,0.001608653,-325.3411318,-0.008248724
329,0.001614232,-323.3836671,-0.008736737
330,0.001619046,-321.392403,-0.008563511
331,0.001623745,-319.4537131,-0.009093434
332,0.001628926,-317.2110944,-0.008662697
333,0.001634391,-315.3381529,-0.00888994
334,0.001639471,-313.3656881,-0.009103678
335,0.001645132,-311.2908525,-0.009324867
336,0.001650603,-309.3973625,-0.008644536
337,0.001655475,-307.2571693,-0.008938368
338,0.001660943,-305.591913,-0.008939765
339,0.001664468,-303.5997534,-0.009454321
340,0.001670781,-301.4773871,-0.009523705
341,0.001676506,-299.5584085,-0.009183772
342,0.001679707,-297.5939332,-0.009332318
343,0.00168515,-295.6000004,-0.009218697
344,0.001691399,-293.5471707,-0.009267591
345,0.001696276,-291.6981631,-0.009326264
346,0.001701189,-289.7083096,-0.009332318
347,0.001707497,-287.8155267,-0.009472482
348,0.001711947,-285.8756834,-0.009299256
349,0.001716577,-283.7845669,-0.009361655
350,0.001722344,-281.9732293,-0.00932673
351,0.001727739,-279.9607435,-0.009273645
352,0.001731878,-278.0828033,-0.009570271
353,0.00173706,-276.3054012,-0.009411015
354,0.001742363,-274.1044455,-0.009738375
355,0.001747083,-272.1036727,-0.009587035
356,0.001752518,-270.0847522,-0.009628013
357,0.001757421,-268.1107789,-0.010193326
358,0.001763678,-266.2242311,-0.009777956
359,0.001768474,-264.1514243,-0.009834301
360,0.001773804,-262.3040577,-0.009997282
361,0.001777976,-260.2608191,-0.010323245
362,0.001783757,-258.1897187,-0.010299031
363,0.00178773,-256.2464832,-0.010226388
364,0.001793731,-254.6152596,-0.010433607
365,0.001798509,-252.4706958,-0.010177959
366,0.001804653,-250.6120051,-0.010184478
367,0.001808235,-248.5790252,-0.01017563
368,0.001815142,-246.5143841,-0.009842683
369,0.00181999,-244.5883182,-0.010185409
370,0.001824976,-242.633937,-0.010016374
371,0.001830471,-240.6634044,-0.009946991
372,0.001835123,-238.954308,-0.009921379
373,0.001839876,-236.7524729,-0.009838957
374,0.001844907,-234.7502757,-0.009870157
375,0.001850022,-232.9366215,-0.010204501
376,0.001855315,-231.0188712,-0.010234769
377,0.001860585,-229.1261811,-0.010394026
378,0.001866104,-226.9567316,-0.010482036
379,0.001871002,-225.1030207,-0.010999851
380,0.001877001,-223.2983561,-0.010372605
381,0.001881784,-221.3487618,-0.010667834
382,0.001886423,-219.25804,-0.010691117
383,0.001892106,-217.120259,-0.010800082
384,0.001897155,-215.4195723,-0.010930933
385,0.001901949,-213.4499112,-0.011295546
386,0.001906861,-211.535198,-0.010953285
387,0.001912292,-209.7404603,-0.011233613
388,0.001918358,-207.6798496,-0.010888092
389,0.001921959,-206.0200851,-0.011329073
390,0.001926614,-204.0165527,-0.011047814
391,0.001931699,-202.1585913,-0.01075305
392,0.001938987,-200.2807701,-0.011031516
393,0.001943117,-198.2184828,-0.01106644
394,0.001948114,-196.2448818,-0.01109438
395,0.001952866,-194.3923494,-0.011114869
396,0.001959881,-192.482559,-0.011214986
397,0.001963619,-190.5081664,-0.011252705
398,0.001969597,-188.6995514,-0.010935124
399,0.00197468,-186.7377826,-0.010830816
400,0.001979193,-184.9647427,-0.010896474
401,0.001983569,-183.0397745,-0.011641532
402,0.001988985,-181.3052143,-0.011454336
