,Out-of-plane chord rotation [rad],Out-of-plane Moment [kN.m]
46805,-0.002657198,-123.4404568
46806,-0.002664186,-123.7055001
46807,-0.002671004,-123.9275067
46808,-0.002677217,-124.1142235
46809,-0.002681599,-124.3381473
46810,-0.002689528,-124.6182705
46811,-0.002695264,-125.3094586
46812,-0.002702065,-124.9577993
46813,-0.002707348,-125.0660991
46814,-0.002713328,-125.419732
46815,-0.002719496,-125.6391415
46816,-0.002725602,-125.8074719
46817,-0.002731341,-126.0091615
46818,-0.002738285,-126.2842447
46819,-0.002743884,-126.4457798
46820,-0.002749002,-126.7756908
46821,-0.002754718,-126.8559084
46822,-0.002762476,-127.036291
46823,-0.00276641,-127.2945609
46824,-0.002773121,-127.5088414
46825,-0.002778841,-127.7246605
46826,-0.002786741,-127.9697498
46827,-0.002791464,-128.1083042
46828,-0.002797615,-128.2927186
46829,-0.002804535,-128.5074434
46830,-0.002810667,-128.7100454
46831,-0.002815111,-128.9870174
46832,-0.002820342,-129.087561
46833,-0.002827677,-129.2733971
46834,-0.002834,-129.5759052
46835,-0.002839955,-129.7067378
46836,-0.002845143,-130.0009078
46837,-0.002851543,-130.1493846
46838,-0.002856853,-130.3453107
46839,-0.002864536,-130.5413756
46840,-0.002870849,-130.824773
46841,-0.00287697,-130.9743606
46842,-0.002882076,-131.2326698
46843,-0.002887175,-131.4730564
46844,-0.002894239,-131.6521901
46845,-0.002900708,-131.9162273
46846,-0.002907031,-132.0910662
46847,-0.002912718,-132.2841574
46848,-0.002919241,-132.5084139
46849,-0.002924176,-132.7449689
46850,-0.002932014,-132.8661353
46851,-0.00293775,-133.071624
46852,-0.002944218,-133.2989315
46853,-0.002949557,-133.5662564
46854,-0.002956202,-133.7880172
46855,-0.002961895,-134.0091687
46856,-0.002968241,-134.104062
46857,-0.00297404,-134.3607678
46858,-0.002980574,-134.6175801
46859,-0.002987478,-134.7466863
46860,-0.002993551,-134.9784759
46861,-0.002999094,-135.2133805
46862,-0.003004297,-135.4421349
46863,-0.003010539,-135.6075877
46864,-0.003017491,-135.8630382
46865,-0.003023303,-136.0708595
46866,-0.003031633,-136.2080243
46867,-0.003035738,-136.4648184
46868,-0.003043159,-136.6587597
46869,-0.003049448,-136.8525118
46870,-0.003055271,-137.0996385
46871,-0.003061089,-137.237119
46872,-0.003065981,-137.5831088
46873,-0.003073747,-137.7484503
46874,-0.003079591,-138.0137285
46875,-0.003086857,-138.1526864
46876,-0.00309252,-138.3597741
46877,-0.003098801,-138.5566057
46878,-0.003105202,-138.7581956
46879,-0.003110257,-139.0267761
46880,-0.003115664,-139.211017
46881,-0.003122964,-139.3729907
46882,-0.003128263,-139.6534501
46883,-0.003135362,-139.8255712
46884,-0.003142245,-139.9632788
46885,-0.003147368,-140.2267572
46886,-0.003154189,-140.3967345
46887,-0.003161421,-140.5448316
46888,-0.003165749,-140.9083231
46889,-0.003172255,-141.1404827
46890,-0.003179351,-141.2624541
46891,-0.003185269,-141.440414
46892,-0.003192125,-141.6589544
46893,-0.003198108,-141.8885878
46894,-0.003203321,-142.0820295
46895,-0.00320956,-142.3351869
46896,-0.003216934,-142.4827851
46897,-0.003221822,-142.791141
46898,-0.003227968,-142.9734969
46899,-0.003234408,-143.2188897
46900,-0.003241497,-143.364277
46901,-0.003248098,-143.5726794
46902,-0.003254428,-143.6749375
46903,-0.00326005,-143.9854587
46904,-0.003265474,-144.1516042
46905,-0.003272125,-144.4379281
46906,-0.003279007,-144.5841868
46907,-0.003284245,-144.7739121
46908,-0.003291901,-144.9916004
46909,-0.003297284,-145.2064174
46910,-0.003303116,-145.3585289
46911,-0.003308142,-145.6040973
46912,-0.003315538,-145.8001301
46913,-0.00332229,-146.012793
46914,-0.003326774,-146.2954843
46915,-0.003334049,-146.4810174
46916,-0.003338812,-146.7040171
46917,-0.003345328,-146.8627268
46918,-0.003352231,-147.0231025
46919,-0.003358546,-147.2452423
46920,-0.003366147,-147.3589752
46921,-0.003370329,-147.6399904
46922,-0.003376647,-147.9261335
46923,-0.003383617,-148.4244069
46924,-0.003389685,-148.159904
46925,-0.00339626,-148.4776982
46926,-0.003401371,-148.7818178
46927,-0.003408541,-148.942824
46928,-0.003414361,-149.0772665
46929,-0.003420082,-149.4054842
46930,-0.003427385,-149.47988
46931,-0.003434117,-149.7277503
46932,-0.003438497,-149.8640422
46933,-0.003445188,-150.0817132
46934,-0.003452501,-150.2990908
46935,-0.003458776,-150.4879577
46936,-0.003462934,-150.7102069
46937,-0.00347044,-150.9615767
46938,-0.003476569,-151.1094411
46939,-0.003482578,-151.3136436
46940,-0.003489174,-151.4860158
46941,-0.003495112,-151.7801974
46942,-0.003500863,-151.8802377
46943,-0.003506227,-152.0747973
46944,-0.003513411,-152.3475409
46945,-0.003519951,-152.4758043
46946,-0.00352585,-152.6636478
46947,-0.003530451,-152.9069893
46948,-0.003538045,-153.0860075
46949,-0.003543261,-153.3224535
46950,-0.003549159,-153.5428477
46951,-0.003554538,-153.7854474
46952,-0.00356134,-153.8993333
46953,-0.003566877,-154.1341174
46954,-0.00357272,-154.3202033
46955,-0.003578847,-154.496421
46956,-0.003586172,-154.7286353
46957,-0.003590034,-154.8931096
46958,-0.003597827,-155.1041723
46959,-0.003603132,-155.361398
46960,-0.003609279,-155.5904731
46961,-0.003614813,-155.7937816
46962,-0.00362069,-155.9251642
46963,-0.003626893,-156.1960196
46964,-0.003633807,-156.3355634
46965,-0.003639431,-156.5395614
46966,-0.003645905,-156.7246268
46967,-0.003651104,-156.9239391
46968,-0.00365739,-157.1455568
46969,-0.003663663,-157.4140217
46970,-0.003669046,-157.5168736
46971,-0.003675815,-157.8032932
46972,-0.003680236,-158.0002147
46973,-0.003685992,-158.1422594
46974,-0.003692757,-158.3746992
46975,-0.003698582,-158.5653071
46976,-0.003706076,-158.8032325
46977,-0.003710736,-158.9840445
46978,-0.003717063,-159.2275092
46979,-0.003723057,-159.348929
46980,-0.003729241,-159.6366502
46981,-0.00373565,-159.7620831
46982,-0.003741178,-159.9206098
46983,-0.003747755,-160.1986614
46984,-0.003754111,-160.4137893
46985,-0.003759707,-160.5657472
46986,-0.003765498,-160.6953409
46987,-0.003771503,-160.8785818
46988,-0.003777144,-161.0828547
46989,-0.003783395,-161.2771969
46990,-0.003791122,-161.5060626
46991,-0.003795847,-161.6571124
46992,-0.003802648,-161.8043962
46993,-0.003808322,-161.9875945
46994,-0.003813599,-162.2210609
46995,-0.003820573,-162.4522907
46996,-0.003826353,-162.5581739
46997,-0.003831187,-162.8210883
46998,-0.003837229,-163.0223088
46999,-0.003844032,-163.2529445
47000,-0.003851457,-163.3699804
47001,-0.003854652,-163.5815125
47002,-0.003861413,-163.874073
47003,-0.003866743,-164.0060615
47004,-0.003874455,-164.1668107
47005,-0.003880748,-164.4282167
47006,-0.003885917,-164.5902142
47007,-0.003891923,-164.7714881
47008,-0.003897909,-164.9708882
47009,-0.003902993,-165.0577711
47010,-0.003909129,-165.3071369
47011,-0.003915328,-165.3791685
47012,-0.003921146,-165.589366
47013,-0.003925806,-165.7782637
47014,-0.0039308,-165.9319522
47015,-0.003935131,-166.0768352
47016,-0.003942797,-166.2787616
47017,-0.00394724,-166.483694
47018,-0.003951956,-166.6676091
47019,-0.00395663,-166.7656197
47020,-0.003961914,-167.0015016
47021,-0.003966361,-167.0821765
47022,-0.003970727,-167.3482758
47023,-0.0039759,-167.5653812
47024,-0.003982227,-167.6417476
47025,-0.003986906,-167.7887737
47026,-0.003993194,-167.9569101
47027,-0.003996664,-168.1306581
47028,-0.004001769,-168.2826116
47029,-0.004006017,-168.4488526
47030,-0.004014067,-168.5532647
47031,-0.004017567,-168.7465201
47032,-0.004022549,-168.9523067
47033,-0.004026586,-169.1179805
47034,-0.004033196,-169.28953
47035,-0.004038243,-169.428987
47036,-0.004044512,-169.4763226
47037,-0.00404767,-169.7278123
47038,-0.00405294,-169.79163
47039,-0.004058701,-170.0282507
47040,-0.004062808,-170.1648922
47041,-0.004068349,-170.4219088
47042,-0.004073698,-170.5081381
47043,-0.004078919,-170.6597099
47044,-0.004084094,-170.8965485
47045,-0.004089271,-171.0331127
47046,-0.004093879,-171.1713111
47047,-0.004098857,-171.3402998
47048,-0.004104183,-171.4783548
47049,-0.004108817,-171.6690804
47050,-0.004114023,-171.8946269
47051,-0.004119791,-171.9670295
47052,-0.004123965,-172.2081306
47053,-0.004129136,-172.2832421
47054,-0.004134962,-172.4553551
47055,-0.004140329,-172.6809842
47056,-0.004145413,-172.8430932
47057,-0.004150175,-172.9809506
47058,-0.004155822,-173.1305706
47059,-0.004160512,-173.3798011
47060,-0.00416442,-173.4420953
47061,-0.00417165,-173.5751526
47062,-0.004175728,-173.7873814
47063,-0.004179772,-173.9645378
47064,-0.004184866,-174.1508156
47065,-0.004191037,-174.2377544
47066,-0.004196305,-174.4326239
47067,-0.004200975,-174.5248982
47068,-0.004205422,-174.7405614
47069,-0.004210873,-174.9335649
47070,-0.004216749,-175.0593599
47071,-0.004221175,-175.2541049
47072,-0.004226819,-175.41233
47073,-0.004232338,-175.568815
47074,-0.004236836,-175.7331233
47075,-0.004242322,-175.8741856
47076,-0.004247709,-176.1080448
47077,-0.004252843,-176.2233824
47078,-0.004258299,-176.4011653
47079,-0.004261738,-176.5860262
47080,-0.004267538,-176.7150796
47081,-0.004271067,-176.9056669
47082,-0.004278289,-177.0675917
47083,-0.004282115,-177.2054052
47084,-0.004286924,-177.3960598
47085,-0.004292109,-177.5058399
47086,-0.00429727,-177.6864753
47087,-0.004303409,-177.8533367
47088,-0.004307523,-178.0411035
47089,-0.004311916,-178.2997211
47090,-0.00431607,-178.3983171
47091,-0.004322448,-178.5498755
47092,-0.004328062,-178.6917131
47093,-0.004331664,-178.8994149
47094,-0.004337913,-179.0782581
47095,-0.004342717,-179.1842692
47096,-0.004347302,-179.3620145
47097,-0.004351347,-179.4801311
47098,-0.004356579,-179.7460626
47099,-0.00436133,-179.8495052
47100,-0.004366332,-179.9650905
47101,-0.004372189,-180.1475444
47102,-0.004377135,-180.3188212
47103,-0.004381602,-180.5205241
47104,-0.004386398,-180.7061697
47105,-0.00439103,-180.8986476
47106,-0.004396781,-181.0019209
47107,-0.004401184,-181.1648402
47108,-0.004405725,-181.3512307
47109,-0.004411008,-181.5205157
47110,-0.004416181,-181.6647505
47111,-0.004421551,-181.8527744
47112,-0.004426595,-182.0427628
47113,-0.004431001,-182.1591915
47114,-0.004435583,-182.2743342
47115,-0.004441661,-182.4262325
47116,-0.004446262,-182.6358079
47117,-0.004450177,-182.7511551
47118,-0.004455457,-182.9120267
47119,-0.004461168,-183.1521131
47120,-0.004465413,-183.2087974
47121,-0.004471041,-183.4631835
47122,-0.004474999,-183.5438777
47123,-0.004480399,-183.6522349
47124,-0.004485307,-183.8425868
47125,-0.004490151,-184.0581093
47126,-0.004493043,-184.1742182
47127,-0.004498323,-184.3882172
47128,-0.00450622,-184.4863218
47129,-0.004509076,-184.6828638
47130,-0.004513155,-184.773187
47131,-0.004519427,-184.8095314
47132,-0.004523123,-185.0872984
47133,-0.004527949,-185.2516291
47134,-0.004533046,-185.445464
47135,-0.004538857,-185.640888
47136,-0.004543013,-185.7716602
47137,-0.004547506,-185.8725786
47138,-0.00455272,-186.0253649
47139,-0.004558022,-186.218444
47140,-0.004562988,-186.361597
47141,-0.004566747,-186.5313419
47142,-0.004571703,-186.7015142
47143,-0.004576293,-186.8524149
47144,-0.004581932,-187.0016938
47145,-0.004585871,-187.1074555
47146,-0.004591076,-187.2466867
47147,-0.00459562,-187.4422798
47148,-0.004601456,-187.5406193
47149,-0.004604273,-187.7266137
47150,-0.004610232,-187.9257584
47151,-0.004615411,-188.0458638
47152,-0.004619944,-188.1620249
47153,-0.004623675,-188.3420951
47154,-0.004629507,-188.4851706
47155,-0.004634644,-188.6052004
47156,-0.004638823,-188.7560439
47157,-0.004644608,-188.9349979
47158,-0.004648037,-189.1303067
47159,-0.004654538,-189.1790195
47160,-0.004659836,-189.4000984
47161,-0.004663406,-189.500934
47162,-0.004669089,-189.7162773
47163,-0.004673002,-189.8499546
47164,-0.004677619,-189.9958075
47165,-0.004682481,-190.1382647
47166,-0.00468852,-190.2750444
47167,-0.004692998,-190.4902514
47168,-0.00469717,-190.6649011
47169,-0.004702247,-190.7730546
47170,-0.004707788,-191.0181556
47171,-0.004710872,-191.0968748
47172,-0.004717097,-191.264865
47173,-0.004720596,-191.4123348
47174,-0.004726726,-191.5353976
47175,-0.004731895,-191.7103409
47176,-0.004735376,-191.8221165
47177,-0.004741039,-192.0819821
47178,-0.004745256,-192.1872112
47179,-0.0047504,-192.2733705
47180,-0.004754948,-192.4827044
47181,-0.00475874,-192.6406384
47182,-0.004765398,-192.8460447
47183,-0.004768693,-192.97584
47184,-0.004774583,-193.0993936
47185,-0.004778604,-193.2372094
47186,-0.004784278,-193.3906706
47187,-0.004789603,-193.5314068
47188,-0.004794528,-193.6656692
47189,-0.00479979,-193.8633738
47190,-0.004802786,-193.9941318
47191,-0.004808247,-194.0862086
47192,-0.004811004,-194.2424279
47193,-0.00481625,-194.3373785
47194,-0.00482044,-194.4792143
47195,-0.004823519,-194.571461
47196,-0.004828401,-194.731148
47197,-0.004832589,-194.9031906
47198,-0.004835883,-195.0389474
47199,-0.004841122,-195.1257335
47200,-0.004844728,-195.2918209
47201,-0.004848907,-195.4121096
47202,-0.004854058,-195.6285129
47203,-0.004856498,-195.7676632
47204,-0.004860576,-195.9543096
47205,-0.004864893,-196.0892842
47206,-0.004869256,-196.2231011
47207,-0.00487125,-196.3769047
47208,-0.00487682,-196.4468892
47209,-0.004880601,-196.5622268
47210,-0.004884566,-196.7290589
47211,-0.004888886,-196.855915
47212,-0.004892671,-196.974034
47213,-0.00489635,-197.1040624
47214,-0.004900897,-197.1905616
47215,-0.00490393,-197.3681616
47216,-0.00490922,-197.5306897
47217,-0.004913454,-197.6776624
47218,-0.004918036,-197.7563326
47219,-0.004921565,-197.8900283
47220,-0.00492452,-197.9706881
47221,-0.004928665,-198.2013635
47222,-0.00493437,-198.3183183
47223,-0.004936402,-198.4407078
47224,-0.004940778,-198.5195506
47225,-0.00494495,-198.6499263
47226,-0.004949242,-198.8115797
47227,-0.004951125,-198.9862071
47228,-0.004957909,-199.0279841
47229,-0.004961188,-199.2460777
47230,-0.004965731,-199.3264262
47231,-0.004972585,-199.5000245
47232,-0.00497579,-199.6327812
47233,-0.004979852,-199.8307726
47234,-0.004983862,-200.0093524
47235,-0.004988762,-200.0839843
47236,-0.004993321,-200.2231933
47237,-0.004998681,-200.3816776
47238,-0.005003201,-200.5878699
47239,-0.005008121,-200.6884993
47240,-0.00501302,-200.8290846
47241,-0.005016868,-200.9695772
47242,-0.005021921,-201.17347
47243,-0.005027516,-201.213672
47244,-0.005031327,-201.4189155
47245,-0.005035816,-201.5886425
47246,-0.005040632,-201.747066
47247,-0.005045638,-201.7886742
47248,-0.005050596,-201.8694961
47249,-0.005054715,-202.0680823
47250,-0.005059105,-202.2500405
47251,-0.00506494,-202.3506466
47252,-0.005069912,-202.5105603
47253,-0.005074781,-202.6455871
47254,-0.005078817,-202.8609862
47255,-0.005082842,-202.9801027
47256,-0.005088347,-203.1281238
47257,-0.005091543,-203.286553
47258,-0.005097064,-203.4229479
47259,-0.005101775,-203.5781862
47260,-0.005107684,-203.6772967
47261,-0.00511147,-203.7885541
47262,-0.005117082,-204.0332734
47263,-0.005120292,-204.1835533
47264,-0.005126274,-204.2540988
47265,-0.005130837,-204.4354374
47266,-0.005134886,-204.5271986
47267,-0.005139152,-204.6743861
47268,-0.005143741,-204.7419699
47269,-0.005148126,-204.9090579
47270,-0.005152555,-204.9834161
47271,-0.005156006,-205.1436006
47272,-0.005159747,-205.245442
47273,-0.005163681,-205.3950693
47274,-0.00516745,-205.5254327
47275,-0.005171254,-205.7105516
47276,-0.005176102,-205.7726096
47277,-0.005179759,-205.8929648
47278,-0.005183959,-206.0148298
47279,-0.005187552,-206.135037
47280,-0.005191364,-206.2626584
47281,-0.005195047,-206.3496342
47282,-0.005198843,-206.5081746
47283,-0.005202862,-206.6228462
47284,-0.005207354,-206.6952399
47285,-0.005211026,-206.8501136
47286,-0.00521378,-206.9946869
47287,-0.005217387,-207.0885461
47288,-0.00522301,-207.1965631
47289,-0.005226116,-207.264783
47290,-0.00522977,-207.4568877
47291,-0.005234742,-207.5671767
47292,-0.005238537,-207.661736
47293,-0.00524193,-207.7767212
47294,-0.00524652,-207.8914633
47295,-0.005250642,-207.950521
47296,-0.005254181,-208.1367557
47297,-0.00525808,-208.2544277
47298,-0.005260133,-208.4224723
47299,-0.005266206,-208.4127549
47300,-0.005270088,-208.5294825
47301,-0.005274188,-208.6871402
47302,-0.005277513,-208.8449037
47303,-0.005280934,-208.9623064
47304,-0.005286086,-209.0891399
47305,-0.005289262,-209.2185703
47306,-0.005293758,-209.3237726
47307,-0.005296298,-209.4334682
47308,-0.00530159,-209.5899321
47309,-0.005304125,-209.7120234
47310,-0.005308176,-209.7238686
47311,-0.005312439,-209.9299703
47312,-0.005316617,-210.0056175
47313,-0.005320592,-210.0350517
47314,-0.005324479,-210.2444696
47315,-0.005326682,-210.3671695
47316,-0.005332549,-210.5075418
47317,-0.005335272,-210.6013983
47318,-0.005339627,-210.7213795
47319,-0.005342526,-210.7973428
47320,-0.005347013,-210.9756913
47321,-0.005350569,-211.1429589
47322,-0.005354007,-211.2180075
47323,-0.005358132,-211.3376445
47324,-0.005363226,-211.444322
47325,-0.00536591,-211.5911861
47326,-0.005367806,-211.7634848
47327,-0.005373463,-211.7989618
47328,-0.005377081,-211.9767496
47329,-0.005380839,-212.0251541
47330,-0.005385118,-212.2030839
47331,-0.005388563,-212.3710341
47332,-0.005392523,-212.4623949
47333,-0.005396051,-212.5849339
47334,-0.005399834,-212.6556768
47335,-0.005404302,-212.8288024
47336,-0.005407229,-212.9032335
47337,-0.005410596,-213.0502491
47338,-0.005416015,-213.1738773
47339,-0.005419799,-213.2742398
47340,-0.00542318,-213.4331503
47341,-0.005426897,-213.5387289
47342,-0.00543177,-213.6275651
47343,-0.005434823,-213.751885
47344,-0.005439478,-213.8317329
47345,-0.005441491,-213.9688538
47346,-0.005447058,-214.0226777
47347,-0.005448289,-214.1602992
47348,-0.005453362,-214.1756238
47349,-0.005454953,-214.2621959
47350,-0.005458475,-214.3608703
47351,-0.005461841,-214.4467053
47352,-0.005465638,-214.535476
47353,-0.005468843,-214.692843
47354,-0.005471336,-214.7656203
47355,-0.005473878,-214.8224409
47356,-0.005477473,-214.9592315
47357,-0.005480842,-215.1472412
47358,-0.005483467,-215.2325143
47359,-0.005487611,-215.3336223
47360,-0.005490881,-215.4457731
47361,-0.005493203,-215.6089259
47362,-0.005496662,-215.6519213
47363,-0.00549851,-215.7652285
47364,-0.005502731,-215.8065662
47365,-0.005505641,-215.9278045
47366,-0.005508587,-216.0287047
47367,-0.005511049,-216.0681163
47368,-0.00551588,-216.1877049
47369,-0.005517637,-216.3437579
47370,-0.005521595,-216.4291562
47371,-0.0055243,-216.4931553
47372,-0.005527213,-216.6069251
47373,-0.005531327,-216.6582596
47374,-0.005533175,-216.7695988
47375,-0.005536222,-216.8731402
47376,-0.005539682,-216.9604046
47377,-0.00554333,-217.0431023
47378,-0.005546124,-217.1451546
47379,-0.005548012,-217.220067
47380,-0.005552301,-217.3710292
47381,-0.005555391,-217.4127992
47382,-0.005559362,-217.5148216
47383,-0.005559935,-217.6254354
47384,-0.005564945,-217.6475189
47385,-0.005568397,-217.7491395
47386,-0.005571359,-217.873349
47387,-0.005575085,-217.9751511
47388,-0.00557643,-218.1566808
47389,-0.005581056,-218.3533667
47390,-0.005585303,-218.38046
47391,-0.005587943,-218.4944181
47392,-0.005591914,-218.6450061
47393,-0.005594583,-218.6695264
47394,-0.00559898,-218.7488515
47395,-0.005602639,-218.8985869
47396,-0.005607639,-218.973105
47397,-0.005609729,-219.1213364
47398,-0.005614506,-219.1687709
47399,-0.00561765,-219.337291
47400,-0.005621529,-219.3641689
47401,-0.005624975,-219.4773051
47402,-0.005629202,-219.5998272
47403,-0.005633209,-219.6882053
47404,-0.005636301,-219.8774599
47405,-0.005640684,-219.9601533
47406,-0.005643066,-220.0990316
47407,-0.005647632,-220.2110656
47408,-0.005651156,-220.3103716
47409,-0.005655403,-220.3732447
47410,-0.005657587,-220.5141613
47411,-0.005663463,-220.6670799
47412,-0.005666086,-220.7448613
47413,-0.005671356,-220.8792164
47414,-0.005674012,-220.9918818
47415,-0.005677868,-221.0756319
47416,-0.005682438,-221.1312258
47417,-0.005685996,-221.283072
47418,-0.00568899,-221.4285489
47419,-0.005692635,-221.5628399
47420,-0.005696621,-221.6810149
47421,-0.005699208,-221.7919055
47422,-0.005703977,-221.8699577
47423,-0.005708087,-221.9209678
47424,-0.005711196,-222.0843314
47425,-0.005715484,-222.2159582
47426,-0.005719408,-222.3444795
47427,-0.005722026,-222.4635693
47428,-0.005726027,-222.5753196
47429,-0.005728743,-222.6249902
47430,-0.005734368,-222.6817351
47431,-0.005735646,-222.7074338
47432,-0.00573888,-222.8842306
47433,-0.005741416,-222.9151378
47434,-0.005745981,-223.0299152
47435,-0.005748242,-223.1241897
47436,-0.005752284,-223.1760529
47437,-0.005753346,-223.3025716
47438,-0.005757049,-223.4707064
47439,-0.005760408,-223.5359063
47440,-0.005764259,-223.5565414
47441,-0.005766607,-223.6530086
47442,-0.005769158,-223.7539912
47443,-0.005773878,-223.8945709
47444,-0.005777197,-223.8776305
47445,-0.00577864,-224.0260938
47446,-0.005780897,-224.1024876
47447,-0.005785669,-224.2024892
47448,-0.005788364,-224.3162017
47449,-0.005790844,-224.4209189
47450,-0.005793573,-224.4649372
47451,-0.005797117,-224.546481
47452,-0.005800325,-224.6868039
47453,-0.005802068,-224.7844186
47454,-0.005805574,-224.8444235
47455,-0.00580979,-224.9567414
47456,-0.005812071,-225.0841362
47457,-0.005814145,-225.1066695
47458,-0.005818703,-225.2173215
47459,-0.005820613,-225.3455196
47460,-0.005823077,-225.3661852
47461,-0.005826864,-225.5133866
47462,-0.00582906,-225.569543
47463,-0.005834466,-225.6157871
47464,-0.005834958,-225.7526288
47465,-0.005839235,-225.7484074
47466,-0.00584255,-225.8728238
47467,-0.005845728,-225.9101426
47468,-0.005848162,-226.0491634
47469,-0.005851452,-226.1218653
47470,-0.005854667,-226.23119
47471,-0.005857293,-226.2917978
47472,-0.005860547,-226.3522486
47473,-0.005861745,-226.4900962
47474,-0.005867539,-226.5286648
47475,-0.005868369,-226.6186111
47476,-0.005872653,-226.7614169
47477,-0.00587549,-226.8166754
47478,-0.005878436,-226.9016757
47479,-0.00588046,-227.0249413
47480,-0.005884543,-227.1419595
47481,-0.005887738,-227.1978661
47482,-0.005890898,-227.2720356
47483,-0.005894857,-227.3548134
47484,-0.005895087,-227.4692968
47485,-0.005899791,-227.5473
47486,-0.005902546,-227.6103678
47487,-0.005906635,-227.7159158
47488,-0.005909101,-227.8205272
47489,-0.005910491,-227.9438275
47490,-0.005914547,-228.0103517
47491,-0.005917283,-228.1094629
47492,-0.005920068,-228.1621282
47493,-0.005922875,-228.1954568
47494,-0.00592501,-228.3408992
47495,-0.005928348,-228.4239568
47496,-0.005931239,-228.4644101
47497,-0.005934847,-228.5293648
47498,-0.005937823,-228.6647136
47499,-0.005938832,-228.7062641
47500,-0.005943463,-228.868401
47501,-0.005946402,-228.938451
47502,-0.005948894,-229.0406951
47503,-0.005953525,-229.0699127
47504,-0.005954702,-229.2334315
47505,-0.005958876,-229.2649866
47506,-0.005961897,-229.3898625
47507,-0.005964514,-229.4473142
47508,-0.005966343,-229.6214854
47509,-0.005969869,-229.6812097
47510,-0.005973245,-229.7676582
47511,-0.005975901,-229.8240335
47512,-0.005979428,-229.9283852
47513,-0.005983314,-229.9475573
47514,-0.005984268,-230.0878085
47515,-0.005986646,-230.1731039
47516,-0.005991139,-230.2285664
47517,-0.00599398,-230.3467622
47518,-0.005996383,-230.4425736
47519,-0.005998785,-230.5207404
47520,-0.006002155,-230.5829332
47521,-0.006005489,-230.6732728
47522,-0.006008887,-230.7295115
47523,-0.006011667,-230.8149654
47524,-0.006015253,-230.9314673
47525,-0.006018917,-230.9963384
47526,-0.006021786,-231.1037242
47527,-0.006023712,-231.1831161
47528,-0.006027074,-231.2300334
47529,-0.006030006,-231.2976025
47530,-0.006032784,-231.3917523
47531,-0.006035893,-231.4673811
47532,-0.006038585,-231.5526725
47533,-0.00604199,-231.6650888
47534,-0.006043203,-231.8662356
47535,-0.006045984,-231.8625181
47536,-0.006049581,-231.8943021
47537,-0.006053931,-231.9948059
47538,-0.006054828,-232.1299027
47539,-0.006059295,-232.1484693
47540,-0.006063502,-232.2795313
47541,-0.006065835,-232.2890156
47542,-0.006067824,-232.3601087
47543,-0.006070478,-232.4564396
47544,-0.006073088,-232.5568805
47545,-0.006076849,-232.6132555
47546,-0.006080959,-232.7733566
47547,-0.006084904,-232.7842828
47548,-0.006085612,-232.8887944
47549,-0.006088862,-232.9343332
47550,-0.006091702,-233.0773327
47551,-0.006095399,-233.1173763
47552,-0.00609827,-233.2153687
47553,-0.006100821,-233.2951558
47554,-0.00610348,-233.4234983
47555,-0.006105931,-233.441299
47556,-0.006109399,-233.560128
47557,-0.006111709,-233.6432118
47558,-0.006117014,-233.6933314
47559,-0.006119682,-233.7547263
47560,-0.00612246,-233.8560556
47561,-0.006124527,-233.9177481
47562,-0.006126652,-234.0370497
47563,-0.006129287,-234.0839568
47564,-0.006133831,-234.1745555
47565,-0.006135396,-234.1984521
47566,-0.006138397,-234.341573
47567,-0.006140896,-234.4051702
47568,-0.006143758,-234.55129
47569,-0.006146835,-234.6614734
47570,-0.006150377,-234.6496788
47571,-0.006154125,-234.7847183
47572,-0.00615595,-234.8523674
47573,-0.00615957,-234.8434599
47574,-0.006163246,-234.9006459
47575,-0.006165352,-234.9738168
47576,-0.006167652,-235.1260852
47577,-0.006170075,-235.1812814
47578,-0.006173475,-235.2699315
47579,-0.006176265,-235.4042903
47580,-0.006179582,-235.4130688
47581,-0.006181969,-235.4673148
47582,-0.006185694,-235.5452276
47583,-0.006188348,-235.588784
47584,-0.006191539,-235.6108436
47585,-0.006193454,-235.7911698
47586,-0.006196388,-235.8464091
47587,-0.006199656,-235.8557944
47588,-0.006201743,-235.9827571
47589,-0.006206462,-236.0716942
47590,-0.006207934,-236.1217785
47591,-0.006210606,-236.2003899
47592,-0.006214187,-236.309727
47593,-0.006217524,-236.3222927
47594,-0.006220789,-236.4086921
47595,-0.006223158,-236.5211796
47596,-0.006225911,-236.606392
47597,-0.006228685,-236.6539171
47598,-0.006231022,-236.8273305
47599,-0.006233867,-236.8851774
47600,-0.006237286,-236.9371975
47601,-0.006239986,-236.9648396
47602,-0.006242768,-236.9926608
47603,-0.006245014,-237.0397449
47604,-0.00624686,-237.0833828
47605,-0.006248894,-237.0747962
47606,-0.006252758,-237.1781839
47607,-0.006253612,-237.2308743
47608,-0.006256576,-237.317982
47609,-0.006259379,-237.3484216
47610,-0.006262027,-237.3459466
47611,-0.006261716,-237.4277314
47612,-0.006265265,-237.4853644
47613,-0.006268207,-237.5876296
47614,-0.006270811,-237.7184371
47615,-0.006272525,-237.7478824
47616,-0.006275652,-237.8020283
47617,-0.006277445,-237.8712726
47618,-0.006280633,-237.9541502
47619,-0.006281048,-238.0119721
47620,-0.006284963,-238.0432935
47621,-0.006285531,-238.1319513
47622,-0.006288351,-238.1210502
47623,-0.006291854,-238.2770018
47624,-0.00629213,-238.3259027
47625,-0.006294326,-238.3601904
47626,-0.006298087,-238.3920042
47627,-0.00629896,-238.4889357
47628,-0.006300246,-238.4929947
47629,-0.00630382,-238.5481687
