,Rotation,Top moment [kN.m]
172,4.75350941235673e-05,12.9051764466841
173,4.69062868038143e-05,12.9147067872468
174,4.81549199968047e-05,13.088735594343
175,4.77689189612335e-05,13.0795749319705
176,4.69689440902317e-05,13.126077336944
177,4.80240224661348e-05,13.3220297354924
178,4.75303649166709e-05,13.2923233965413
179,4.784755580378e-05,13.3137151499663
180,4.8004493917117e-05,13.4649539919844
181,4.77874436038477e-05,13.502459306803
182,4.72066823913574e-05,13.4632881211021
183,4.89140335971907e-05,13.5278493428352
184,4.75157617051979e-05,13.6310225923124
185,4.80708211471371e-05,13.7832126828489
186,4.65324179403975e-05,13.6995845711251
187,4.79721997274002e-05,13.8032033816331
188,4.80516557445259e-05,13.8435331846195
189,4.77404284422164e-05,13.8196040790991
190,4.79248225962123e-05,13.9006575435044
191,4.74612007946869e-05,13.9879181433109
192,4.78358074295009e-05,14.097334467595
193,4.77651682087911e-05,14.1863236999178
194,4.77871410813031e-05,14.2150338531102
195,4.68696255198519e-05,14.2906998699785
196,4.68655692556492e-05,14.3527565134584
197,4.68976294979667e-05,14.4229099387153
198,4.81189589855876e-05,14.4311782541791
199,4.69551169681059e-05,14.4986258715714
200,4.80092984905142e-05,14.5633801801776
201,4.74174218364583e-05,14.6323215516628
202,4.76532332005804e-05,14.7553085923847
203,4.75314684109382e-05,14.7743811032452
204,4.67585732899623e-05,14.8101994482158
205,4.71178679918033e-05,14.8494154186941
206,4.73764191575163e-05,14.8930329842673
207,4.84215836916414e-05,14.9594612934071
208,4.7700187080523e-05,15.0654465039499
209,4.74264614476146e-05,15.1273247880606
210,4.75242450212551e-05,15.016393578236
211,4.88252524867555e-05,15.1831462978901
212,4.70038231573045e-05,15.1861222420826
213,4.75787671420396e-05,15.2129911320811
214,4.72699707443021e-05,15.2156750148188
215,4.74153778530058e-05,12.4277237256315
216,4.72528242040938e-05,13.1909099997763
217,4.86998530707797e-05,12.9294831145014
218,4.75658348456967e-05,12.3269339388199
219,4.74172828912913e-05,11.7714160953306
220,4.81848237998377e-05,11.4919369790227
221,4.71981882474639e-05,11.7582493838882
222,4.8831369366748e-05,11.9873027378678
223,4.75643246385441e-05,12.2991268436244
224,4.67191231805836e-05,12.3369943012541
225,4.78838766565295e-05,12.4508918625957
226,4.83948391863968e-05,12.4016518684225
227,4.82984868185611e-05,12.3976889462848
228,4.83055355656903e-05,12.5243935411246
229,4.77397565110576e-05,12.5763341079151
230,4.80772029110942e-05,12.6860502031742
231,4.72625634759418e-05,12.8028696877442
232,4.74732681621837e-05,12.8560079262648
233,4.8126382915425e-05,12.8906673265825
234,4.70156626048889e-05,13.0464516704622
235,4.73675258007733e-05,13.0848791235399
236,4.85959951979227e-05,13.1066555066793
237,4.84674224901726e-05,13.2017646213065
238,4.74791370710812e-05,13.1817498414782
239,4.74147839536139e-05,13.3995274020007
240,4.81649294442409e-05,13.490341486151
241,4.82805781780701e-05,13.6623196300357
242,4.83874497064652e-05,13.7036746472665
243,4.72538684002851e-05,13.8164659269225
244,4.87440850866619e-05,13.9022190513874
245,4.78008137935897e-05,14.1066392990619
246,4.77858828187493e-05,14.1859099894648
247,4.78780738528507e-05,14.3138821006905
248,4.8211363658075e-05,14.3840423031662
249,4.79450751226047e-05,14.5110453541859
250,4.81754404058957e-05,14.548639708721
251,4.75309072541905e-05,14.7360084775227
252,4.71486920384355e-05,14.8549603614883
253,4.64910111486169e-05,14.9786355372266
254,4.78629497652386e-05,15.0449504955956
255,4.93645623792375e-05,15.1085342790906
256,4.73433384934647e-05,15.3060808656873
257,4.7152049924597e-05,15.3433508565104
258,4.68662105508314e-05,15.3101437921015
259,4.81554848961551e-05,15.4252524035292
260,4.7525834919544e-05,15.5624872569468
261,4.7690823480013e-05,15.6295861952622
262,4.79377617720502e-05,15.5983881461096
