,Rotation,Base moment [kN.m],Axial_Disp. [mm]
3695,0.00479228,436.1365,-1.151427
3696,0.00480104,436.8405,-1.149608
3697,0.00481123,437.5357,-1.149608
3698,0.00482119,438.1451,-1.149608
3699,0.00483101,438.6998,-1.149608
3700,0.00484114,439.2735,-1.151427
3701,0.00485022,439.7908,-1.151427
3702,0.00485721,440.1293,-1.151427
3703,0.00486271,440.3341,-1.153246
3704,0.00486769,440.5407,-1.155065
3705,0.00487295,440.8109,-1.155065
3706,0.00487811,441.1774,-1.153246
3707,0.00488339,441.6396,-1.153246
3708,0.00488952,442.0758,-1.151427
3709,0.00489591,442.3512,-1.153246
3710,0.00490158,442.4688,-1.153246
3711,0.00490564,442.5482,-1.155065
3712,0.00490818,442.6937,-1.155065
3713,0.00490923,442.9075,-1.155065
3714,0.00490952,443.1452,-1.153246
3715,0.00491117,443.3788,-1.149608
3716,0.00491419,443.5907,-1.147789
3717,0.0049169,443.7744,-1.147789
3718,0.00491907,443.7479,-1.147789
3719,0.00492159,443.337,-1.147789
3720,0.00492455,442.8089,-1.149608
3721,0.00492718,442.5416,-1.151427
3722,0.00492964,442.7037,-1.153246
3723,0.00493296,443.2624,-1.153246
3724,0.00493696,444.0219,-1.153246
3725,0.00494106,444.8097,-1.151427
3726,0.00494515,445.5395,-1.151427
3727,0.00494921,446.1609,-1.149608
3728,0.0049539,446.6428,-1.149608
3729,0.00495903,446.9858,-1.151427
3730,0.00496333,447.1942,-1.151427
3731,0.00496698,447.3103,-1.151427
3732,0.00497084,447.4864,-1.149608
3733,0.00497493,447.9138,-1.147789
3734,0.00497992,448.633,-1.147789
3735,0.00498711,449.545,-1.14597
3736,0.00499612,450.6006,-1.14597
3737,0.00500602,451.7411,-1.147789
3738,0.00501679,452.8034,-1.149608
3739,0.00502708,453.6254,-1.149608
3740,0.00503511,454.1384,-1.151427
3741,0.00504126,454.3631,-1.151427
3742,0.0050457,454.3664,-1.153246
3743,0.00504821,454.2381,-1.155065
3744,0.00504958,454.0721,-1.155065
3745,0.00505046,453.9672,-1.155065
3746,0.00505178,454.0682,-1.155065
3747,0.00505519,454.4899,-1.155065
3748,0.00506189,455.172,-1.155065
3749,0.0050708,455.9138,-1.153246
3750,0.00507949,456.5305,-1.153246
3751,0.00508678,456.9449,-1.155065
3752,0.00509382,457.2403,-1.156884
3753,0.00510317,457.5951,-1.156884
3754,0.00511536,458.1172,-1.158703
3755,0.00512874,458.7545,-1.156884
3756,0.00514117,459.403,-1.156884
3757,0.00515148,460.052,-1.155065
3758,0.00516059,460.7073,-1.155065
3759,0.00516959,461.3469,-1.155065
3760,0.00517762,461.9008,-1.153246
3761,0.00518359,462.2717,-1.153246
3762,0.00518791,462.4379,-1.153246
3763,0.00519169,462.4312,-1.153246
3764,0.00519528,462.3069,-1.153246
3765,0.00519793,462.1282,-1.153246
3766,0.00519902,461.9577,-1.155065
3767,0.00519946,461.8879,-1.155065
3768,0.00520066,461.9722,-1.155065
3769,0.00520261,462.2178,-1.153246
3770,0.00520536,462.6152,-1.153246
3771,0.00520965,463.0568,-1.156884
3772,0.00521442,463.4218,-1.158703
3773,0.00521763,463.6775,-1.160522
3774,0.00521951,463.8377,-1.160522
3775,0.0052211,463.9387,-1.162341
3776,0.00522252,464.0596,-1.160522
3777,0.00522483,464.4309,-1.158703
3778,0.00523049,465.2619,-1.156884
3779,0.00524007,466.3879,-1.155065
3780,0.00525124,467.4719,-1.153246
3781,0.00526255,468.3467,-1.153246
3782,0.00527347,468.9718,-1.153246
3783,0.00528261,469.3412,-1.153246
3784,0.00528932,469.4881,-1.155065
3785,0.00529381,469.4758,-1.156884
3786,0.00529728,469.4254,-1.160522
3787,0.0053017,469.4779,-1.162341
3788,0.00530757,469.6534,-1.160522
3789,0.00531356,469.8783,-1.158703
3790,0.00531846,470.0784,-1.156884
3791,0.00532213,470.2014,-1.155065
3792,0.00532495,470.2338,-1.153246
3793,0.00532732,470.1893,-1.153246
3794,0.0053296,470.1044,-1.155065
3795,0.0053316,470.0194,-1.155065
3796,0.0053325,469.9769,-1.156884
3797,0.00533208,470.0677,-1.156884
3798,0.00533126,470.3343,-1.156884
3799,0.00533064,470.6867,-1.156884
3800,0.00533118,471.0434,-1.156884
3801,0.0053336,471.4035,-1.156884
3802,0.005337,471.7824,-1.156884
3803,0.00534106,472.164,-1.156884
3804,0.00534658,472.5049,-1.156884
3805,0.00535315,472.7805,-1.158703
3806,0.00535889,473.0235,-1.160522
3807,0.00536347,473.332,-1.162341
3808,0.00536801,473.7464,-1.16416
3809,0.00537259,474.1698,-1.162341
3810,0.00537716,474.5557,-1.160522
3811,0.00538193,474.9666,-1.160522
3812,0.00538659,475.4176,-1.160522
3813,0.00539193,475.9585,-1.160522
3814,0.00540116,476.7601,-1.158703
3815,0.00541589,477.8051,-1.158703
3816,0.00543312,478.7902,-1.158703
3817,0.00544936,479.4789,-1.156884
3818,0.00546336,479.8429,-1.155065
3819,0.00547436,479.9676,-1.155065
3820,0.00548217,479.9423,-1.155065
3821,0.00548738,479.8175,-1.156884
3822,0.00549026,479.6879,-1.156884
3823,0.00549134,479.6613,-1.158703
3824,0.0054923,479.7443,-1.160522
3825,0.00549396,479.8891,-1.160522
3826,0.00549517,480.096,-1.158703
3827,0.00549575,480.3762,-1.158703
3828,0.00549772,480.6726,-1.160522
3829,0.00550112,480.9225,-1.160522
3830,0.00550444,481.1049,-1.162341
3831,0.00550799,481.2044,-1.162341
3832,0.00551178,481.2257,-1.162341
3833,0.00551545,481.28,-1.162341
3834,0.00551866,481.511,-1.162341
3835,0.00552084,481.8912,-1.162341
3836,0.00552267,482.3227,-1.160522
3837,0.00552507,482.9016,-1.160522
3838,0.00552872,483.789,-1.160522
3839,0.00553445,484.8461,-1.162341
3840,0.00554283,485.7605,-1.162341
3841,0.00555233,486.3632,-1.162341
3842,0.00556108,486.6452,-1.162341
3843,0.00556885,486.6744,-1.162341
3844,0.00557579,486.5442,-1.162341
3845,0.00558222,486.3602,-1.162341
3846,0.00558824,486.2678,-1.162341
3847,0.00559459,486.4721,-1.162341
3848,0.00560311,487.1238,-1.162341
3849,0.00561407,488.134,-1.162341
3850,0.00562456,489.2357,-1.16416
3851,0.00563324,490.2642,-1.16416
3852,0.00564146,491.1592,-1.16416
3853,0.00564925,491.8362,-1.16416
3854,0.00565624,492.2286,-1.16416
3855,0.00566195,492.339,-1.16416
3856,0.00566579,492.2306,-1.16416
3857,0.00566861,491.9929,-1.16416
3858,0.00567149,491.7279,-1.16416
3859,0.00567453,491.5115,-1.165979
3860,0.00567814,491.4073,-1.167798
3861,0.00568237,490.9793,-1.169617
3862,0.00568527,489.7872,-1.169617
3863,0.00568569,488.5003,-1.169617
3864,0.00568505,487.7894,-1.169617
3865,0.00568514,487.6328,-1.167798
3866,0.0056863,487.8427,-1.167798
3867,0.00568801,488.2214,-1.167798
3868,0.00569062,488.7677,-1.167798
3869,0.00569528,489.5776,-1.167798
3870,0.00570206,490.5969,-1.167798
3871,0.00571008,491.6316,-1.169617
3872,0.00571832,492.52,-1.171436
3873,0.00572653,493.2945,-1.171436
3874,0.00573621,494.1184,-1.171436
3875,0.005748,495.0613,-1.173255
3876,0.00576029,496.0785,-1.175074
3877,0.00577146,497.0417,-1.173255
3878,0.00578023,497.7645,-1.173255
3879,0.00578601,498.1526,-1.171436
3880,0.00578983,498.2723,-1.171436
3881,0.00579304,498.2805,-1.171436
3882,0.00579643,498.079,-1.173255
3883,0.00580005,497.4539,-1.175074
3884,0.00580348,496.6864,-1.176893
3885,0.00580638,496.2374,-1.178712
3886,0.00580845,496.2416,-1.180531
3887,0.00580977,496.5764,-1.180531
3888,0.00581103,497.0435,-1.18235
3889,0.00581315,497.4872,-1.18235
3890,0.00581587,497.8289,-1.18235
3891,0.00581788,498.0706,-1.180531
3892,0.0058186,498.3169,-1.178712
3893,0.00581964,498.7087,-1.175074
3894,0.00582382,499.2986,-1.173255
3895,0.00583163,500.0592,-1.171436
3896,0.00584205,500.9425,-1.173255
3897,0.00585466,501.8897,-1.175074
3898,0.00586888,502.7639,-1.175074
3899,0.00588339,503.4025,-1.176893
3900,0.00589662,503.7442,-1.176893
3901,0.00590738,503.8452,-1.176893
3902,0.0059153,503.8707,-1.176893
3903,0.00592206,503.9648,-1.176893
3904,0.00592887,504.1016,-1.176893
3905,0.00593493,504.2003,-1.176893
3906,0.00594038,504.2614,-1.176893
3907,0.00594573,504.3547,-1.176893
3908,0.00595002,504.5383,-1.178712
3909,0.00595254,504.7891,-1.180531
3910,0.00595421,505.0841,-1.18235
3911,0.00595619,505.4439,-1.184169
3912,0.00595907,505.9221,-1.185988
3913,0.00596341,506.547,-1.185988
3914,0.00596907,507.2095,-1.187807
3915,0.00597558,507.7723,-1.187807
3916,0.0059819,508.1739,-1.185988
3917,0.00598749,508.3975,-1.185988
3918,0.00599287,508.4739,-1.187807
3919,0.00599783,508.4718,-1.189626
3920,0.00600248,508.4826,-1.189626
3921,0.00600793,508.5647,-1.189626
3922,0.00601397,508.7059,-1.191445
3923,0.00602009,508.9344,-1.193264
3924,0.00602731,509.3801,-1.193264
3925,0.00603626,510.0658,-1.191445
3926,0.0060461,510.7827,-1.189626
3927,0.00605588,511.3258,-1.189626
3928,0.00606409,511.6378,-1.187807
3929,0.00606883,511.7408,-1.187807
3930,0.00607075,511.7058,-1.187807
3931,0.00607259,511.6262,-1.189626
3932,0.0060756,511.5554,-1.189626
3933,0.00607944,511.4835,-1.191445
3934,0.00608329,511.3967,-1.191445
3935,0.00608675,511.3175,-1.193264
3936,0.00608956,511.2609,-1.196902
3937,0.00609161,511.2157,-1.198721
3938,0.00609374,511.1811,-1.20054
3939,0.00609633,511.1752,-1.20054
3940,0.00609864,511.2487,-1.198721
3941,0.00609982,511.4357,-1.196902
3942,0.00610026,511.6766,-1.195083
3943,0.00610148,511.8933,-1.195083
3944,0.00610384,512.0499,-1.195083
3945,0.0061066,512.1361,-1.195083
3946,0.00610951,512.1862,-1.198721
3947,0.00611258,512.2913,-1.20054
3948,0.00611613,512.5104,-1.202359
3949,0.00611965,512.7867,-1.204178
3950,0.00612227,513.0852,-1.202359
3951,0.00612549,513.4579,-1.20054
3952,0.0061304,513.8908,-1.198721
3953,0.00613591,514.2922,-1.198721
3954,0.00614211,514.6601,-1.198721
3955,0.00615223,515.1687,-1.20054
3956,0.00616711,515.8968,-1.204178
3957,0.00618296,516.6377,-1.204178
3958,0.00619743,517.2232,-1.204178
3959,0.0062099,517.6972,-1.204178
3960,0.00622,518.1988,-1.202359
3961,0.00622908,518.7882,-1.202359
3962,0.00623706,519.3272,-1.202359
3963,0.00624189,519.6667,-1.202359
3964,0.00624424,519.8056,-1.202359
3965,0.00624639,519.8592,-1.202359
3966,0.00624941,519.9387,-1.202359
3967,0.00625296,520.0583,-1.202359
3968,0.00625594,520.2013,-1.202359
3969,0.0062579,520.3763,-1.202359
3970,0.0062591,520.6112,-1.202359
3971,0.00626106,520.9346,-1.20054
3972,0.00626559,521.3245,-1.202359
3973,0.00627226,521.7128,-1.204178
3974,0.00627886,522.1391,-1.205997
3975,0.00628539,522.721,-1.205997
3976,0.00629274,523.4026,-1.205997
3977,0.00630011,524.0029,-1.204178
3978,0.0063074,524.4144,-1.204178
3979,0.00631494,524.6231,-1.202359
3980,0.00632188,524.6921,-1.204178
3981,0.00632813,524.8493,-1.207816
3982,0.00633483,525.2879,-1.209635
3983,0.00634181,525.8753,-1.211454
3984,0.00634772,526.4309,-1.213273
3985,0.00635256,526.9504,-1.215092
3986,0.00635774,527.5023,-1.213273
3987,0.00636348,528.0903,-1.211454
3988,0.0063687,528.577,-1.207816
3989,0.00637337,528.8426,-1.205997
3990,0.00637788,528.889,-1.205997
3991,0.00638163,528.7749,-1.207816
3992,0.00638362,528.5591,-1.211454
3993,0.00638437,528.2986,-1.211454
3994,0.00638542,528.0546,-1.213273
3995,0.00638726,527.8743,-1.213273
3996,0.00638903,527.7699,-1.215092
3997,0.00639043,527.7246,-1.215092
3998,0.00639302,527.7449,-1.215092
3999,0.00639809,527.856,-1.215092
4000,0.00640477,528.0365,-1.215092
4001,0.0064115,528.2222,-1.213273
4002,0.00641782,528.3578,-1.213273
4003,0.0064235,528.4464,-1.215092
4004,0.00642775,528.5366,-1.216911
4005,0.00643071,528.66,-1.21873
4006,0.00643289,528.7967,-1.21873
4007,0.00643453,528.888,-1.21873
4008,0.0064364,528.9081,-1.21873
4009,0.00643923,528.8892,-1.220549
4010,0.00644335,528.8788,-1.220549
4011,0.00644874,528.9578,-1.222368
4012,0.00645532,529.2144,-1.224187
4013,0.00646338,529.7217,-1.224187
4014,0.00647275,530.4669,-1.224187
4015,0.00648246,531.2669,-1.222368
4016,0.00649194,531.9636,-1.224187
4017,0.00650081,532.5234,-1.224187
4018,0.00650865,532.935,-1.224187
4019,0.00651502,533.1872,-1.224187
4020,0.00652001,533.3274,-1.222368
4021,0.00652443,533.4886,-1.222368
4022,0.00652859,533.7666,-1.224187
4023,0.00653255,534.1193,-1.226006
4024,0.00653609,534.4539,-1.227825
4025,0.00653868,534.7124,-1.229644
4026,0.00654069,534.9045,-1.229644
4027,0.00654368,535.1238,-1.229644
4028,0.00654815,535.4468,-1.229644
4029,0.00655273,535.8366,-1.229644
4030,0.00655685,536.211,-1.229644
4031,0.00656123,536.5966,-1.229644
4032,0.00656612,537.052,-1.227825
4033,0.00657138,537.4976,-1.229644
4034,0.00657711,537.8324,-1.229644
4035,0.0065831,538.0775,-1.229644
4036,0.0065895,538.3079,-1.231463
4037,0.00659691,538.5274,-1.233282
4038,0.00660435,538.6881,-1.233282
4039,0.00661077,538.7818,-1.231463
4040,0.00661692,538.8892,-1.231463
4041,0.00662385,539.1544,-1.231463
4042,0.00663153,539.6379,-1.231463
4043,0.00663979,540.3206,-1.231463
4044,0.00664901,541.1288,-1.231463
4045,0.00665842,541.8706,-1.231463
4046,0.00666609,542.393,-1.231463
4047,0.00667138,542.7183,-1.231463
4048,0.0066754,542.9462,-1.231463
4049,0.00667877,543.0965,-1.231463
4050,0.00668123,543.1325,-1.231463
4051,0.00668288,543.0767,-1.233282
4052,0.00668412,543.0378,-1.233282
4053,0.00668582,543.1387,-1.233282
4054,0.0066886,543.4047,-1.233282
4055,0.00669261,543.7839,-1.235101
4056,0.00669777,544.1908,-1.235101
4057,0.0067032,544.524,-1.235101
4058,0.00670794,544.725,-1.235101
4059,0.00671231,544.8134,-1.233282
4060,0.00671739,544.9101,-1.233282
4061,0.00672402,545.164,-1.233282
4062,0.00673216,545.5762,-1.231463
4063,0.00674104,546.0172,-1.229644
4064,0.00675034,546.3837,-1.231463
4065,0.00675991,546.6267,-1.233282
4066,0.00676841,546.7832,-1.235101
4067,0.00677527,546.9742,-1.238739
4068,0.00678184,547.3355,-1.238739
4069,0.00678947,547.8953,-1.240558
4070,0.00679828,548.474,-1.240558
4071,0.00680705,548.8801,-1.244196
4072,0.00681423,549.0604,-1.246015
4073,0.00681881,549.0465,-1.247834
4074,0.00682112,548.9042,-1.247834
4075,0.00682173,548.7196,-1.247834
4076,0.00682187,548.6911,-1.247834
4077,0.00682356,549.0012,-1.247834
4078,0.00682721,549.5668,-1.247834
4079,0.0068318,550.2316,-1.247834
4080,0.00683657,550.912,-1.246015
4081,0.00684045,551.4849,-1.247834
4082,0.00684374,551.8583,-1.249653
4083,0.0068483,552.0384,-1.253291
4084,0.00685341,552.1021,-1.25511
4085,0.00685845,552.1753,-1.256929
4086,0.00686449,552.3546,-1.25511
4087,0.00687103,552.6481,-1.253291
4088,0.00687762,552.9816,-1.253291
4089,0.00688386,553.253,-1.251472
4090,0.00688891,553.4049,-1.249653
4091,0.00689321,553.436,-1.249653
4092,0.00689765,553.3913,-1.249653
4093,0.00690299,553.4323,-1.249653
4094,0.00691018,553.7503,-1.251472
4095,0.0069197,554.3232,-1.251472
4096,0.00693072,554.9502,-1.251472
4097,0.00694133,555.4686,-1.253291
4098,0.00695012,555.8873,-1.251472
4099,0.00695713,556.3439,-1.249653
4100,0.00696371,556.9101,-1.247834
4101,0.00697052,557.5259,-1.247834
4102,0.0069769,558.1184,-1.249653
4103,0.00698317,558.6448,-1.253291
4104,0.00698914,559.0465,-1.25511
4105,0.00699412,559.2807,-1.256929
4106,0.00699857,559.3866,-1.256929
4107,0.0070018,559.4386,-1.25511
4108,0.00700413,559.4441,-1.25511
4109,0.00700739,559.3784,-1.256929
4110,0.00701041,559.2443,-1.258748
4111,0.00701222,559.0597,-1.258748
4112,0.00701377,558.8606,-1.258748
4113,0.00701596,558.7303,-1.258748
4114,0.00701952,558.758,-1.258748
4115,0.00702419,558.965,-1.256929
4116,0.00702916,559.3216,-1.256929
4117,0.0070338,559.7482,-1.256929
4118,0.00703843,560.1289,-1.256929
4119,0.00704375,560.3934,-1.256929
4120,0.00704954,560.5395,-1.256929
4121,0.00705466,560.5908,-1.258748
4122,0.00705869,560.5923,-1.260567
4123,0.00706257,560.609,-1.262386
4124,0.00706768,560.7334,-1.262386
4125,0.00707515,561.143,-1.262386
4126,0.00708434,561.9725,-1.262386
4127,0.00709403,563.0874,-1.262386
4128,0.00710383,564.1749,-1.260567
4129,0.00711322,564.9827,-1.260567
4130,0.0071216,565.4071,-1.260567
4131,0.00712821,565.481,-1.260567
4132,0.00713252,565.3273,-1.260567
4133,0.00713509,565.0975,-1.260567
4134,0.00713738,564.9372,-1.260567
4135,0.00713968,564.9174,-1.260567
4136,0.00714145,564.9877,-1.260567
4137,0.00714348,565.0625,-1.262386
4138,0.00714613,565.103,-1.262386
4139,0.00714886,565.1653,-1.264205
4140,0.00715174,565.3437,-1.266024
4141,0.00715501,565.6416,-1.267843
4142,0.00715895,565.9937,-1.269662
4143,0.00716349,566.3639,-1.269662
4144,0.00716764,566.7516,-1.267843
4145,0.00717087,567.1212,-1.266024
4146,0.00717453,567.4235,-1.262386
4147,0.00717996,567.6665,-1.258748
4148,0.00718631,567.884,-1.258748
4149,0.00719349,568.135,-1.258748
4150,0.007203,568.464,-1.262386
4151,0.00721451,568.7965,-1.264205
4152,0.00722683,569.0281,-1.266024
4153,0.0072383,569.1373,-1.266024
4154,0.00724618,569.1953,-1.267843
4155,0.00725056,569.354,-1.269662
4156,0.00725472,569.7442,-1.271481
4157,0.0072607,570.3379,-1.271481
4158,0.00726775,570.9547,-1.269662
4159,0.00727437,571.4717,-1.269662
4160,0.00728,571.8963,-1.269662
4161,0.00728441,572.2269,-1.269662
4162,0.00728737,572.4352,-1.269662
4163,0.00728934,572.5377,-1.269662
4164,0.00729162,572.5914,-1.271481
4165,0.00729418,572.6145,-1.271481
4166,0.00729619,572.5726,-1.271481
4167,0.0072986,572.4617,-1.271481
4168,0.00730201,572.3419,-1.269662
4169,0.00730522,572.279,-1.269662
4170,0.00730758,572.2828,-1.269662
4171,0.00731064,572.3669,-1.267843
4172,0.0073163,572.5936,-1.267843
4173,0.00732406,572.9439,-1.267843
4174,0.0073319,573.2999,-1.269662
4175,0.00733876,573.5775,-1.271481
4176,0.00734449,573.7588,-1.2733
4177,0.00734979,573.9177,-1.2733
4178,0.00735557,574.1569,-1.275119
4179,0.00736186,574.4599,-1.2733
4180,0.00736812,574.7391,-1.271481
4181,0.00737387,574.9599,-1.271481
4182,0.00737955,575.213,-1.269662
4183,0.00738563,575.6692,-1.269662
4184,0.00739289,576.3785,-1.271481
4185,0.00740216,577.1912,-1.2733
4186,0.00741235,577.8977,-1.2733
4187,0.00742125,578.3615,-1.2733
4188,0.00742731,578.5449,-1.2733
4189,0.00743075,578.4979,-1.275119
4190,0.00743261,578.3724,-1.276938
4191,0.00743463,578.4001,-1.276938
4192,0.00743832,578.7074,-1.276938
4193,0.0074431,579.2028,-1.275119
4194,0.0074488,579.7596,-1.275119
4195,0.00745548,580.3331,-1.275119
4196,0.00746222,580.8824,-1.275119
4197,0.00746812,581.3371,-1.275119
4198,0.00747345,581.6496,-1.275119
4199,0.00747954,581.8343,-1.275119
4200,0.00748637,581.9572,-1.276938
4201,0.00749363,582.0682,-1.278757
4202,0.0075015,582.146,-1.278757
4203,0.00750914,582.1627,-1.276938
4204,0.00751557,582.1294,-1.275119
4205,0.00752088,582.1202,-1.2733
4206,0.00752634,582.2429,-1.275119
4207,0.00753316,582.5018,-1.276938
4208,0.00754125,582.8081,-1.278757
4209,0.00754873,583.07,-1.282395
4210,0.0075539,583.251,-1.284214
4211,0.00755744,583.3594,-1.284214
4212,0.00755983,583.3779,-1.286033
4213,0.00756127,583.3055,-1.286033
4214,0.00756287,583.1779,-1.284214
4215,0.00756473,583.0137,-1.282395
4216,0.00756623,582.8484,-1.280576
4217,0.00756857,582.8638,-1.278757
4218,0.00757343,583.3112,-1.278757
4219,0.00757946,584.1846,-1.280576
4220,0.00758521,585.2314,-1.280576
4221,0.00759212,586.2663,-1.280576
4222,0.00760114,587.1851,-1.282395
4223,0.00761062,587.8399,-1.282395
4224,0.00761871,588.1547,-1.282395
4225,0.00762464,588.1718,-1.280576
4226,0.00762844,587.9724,-1.282395
4227,0.00763123,587.6568,-1.282395
4228,0.00763413,587.3067,-1.282395
4229,0.00763756,586.9842,-1.282395
4230,0.00764128,586.7443,-1.282395
4231,0.00764488,586.6039,-1.282395
4232,0.00764926,586.5641,-1.282395
4233,0.00765503,586.6542,-1.284214
4234,0.00766101,586.8676,-1.284214
4235,0.00766587,587.1203,-1.286033
4236,0.00766969,587.3419,-1.286033
4237,0.00767374,587.5318,-1.284214
4238,0.00767846,587.7251,-1.284214
4239,0.00768418,587.9364,-1.282395
4240,0.00769132,588.1436,-1.282395
4241,0.00769868,588.3326,-1.282395
4242,0.00770475,588.5332,-1.284214
4243,0.00770988,588.8708,-1.284214
4244,0.00771583,589.4663,-1.284214
4245,0.0077225,590.2977,-1.284214
4246,0.0077287,591.2416,-1.284214
4247,0.00773448,592.0762,-1.284214
4248,0.00773949,592.6362,-1.286033
4249,0.00774324,593.0053,-1.289671
4250,0.00774717,593.3398,-1.29149
4251,0.00775226,593.6627,-1.29149
4252,0.00775765,593.947,-1.289671
4253,0.00776351,594.1809,-1.287852
4254,0.00777098,594.3872,-1.286033
4255,0.00778059,594.6455,-1.286033
4256,0.00779171,594.9696,-1.286033
4257,0.00780235,595.2486,-1.287852
4258,0.00781106,595.3834,-1.286033
4259,0.00781751,595.3827,-1.287852
4260,0.00782292,595.3551,-1.289671
4261,0.00782881,595.4389,-1.29149
4262,0.0078344,595.2712,-1.289671
4263,0.00783807,594.3533,-1.289671
4264,0.0078397,593.0949,-1.289671
4265,0.00784096,592.1249,-1.289671
4266,0.00784406,591.7753,-1.289671
4267,0.00784886,592.0303,-1.289671
4268,0.00785394,592.4369,-1.289671
4269,0.00785923,592.9689,-1.289671
4270,0.00786484,593.9221,-1.289671
4271,0.0078715,595.3508,-1.287852
4272,0.00788034,597.0483,-1.287852
4273,0.00789042,598.5907,-1.287852
4274,0.00789946,599.6767,-1.289671
4275,0.00790601,600.2897,-1.29149
4276,0.00791068,600.549,-1.293309
4277,0.00791448,600.5877,-1.293309
4278,0.00791753,600.5051,-1.293309
4279,0.00792059,600.3455,-1.29149
4280,0.0079241,600.1424,-1.29149
4281,0.00792693,599.9473,-1.293309
4282,0.00792884,599.8249,-1.293309
4283,0.00793095,599.8156,-1.293309
4284,0.00793402,599.8874,-1.295128
4285,0.00793833,599.9964,-1.293309
4286,0.00794365,600.1073,-1.293309
4287,0.00794997,600.2168,-1.293309
4288,0.00795726,600.3584,-1.29149
4289,0.00796511,600.5086,-1.29149
4290,0.00797258,600.6141,-1.293309
4291,0.00797885,600.6499,-1.293309
4292,0.00798379,600.6322,-1.295128
4293,0.00798799,600.6813,-1.296947
4294,0.00799247,600.9544,-1.296947
4295,0.00799725,601.5031,-1.295128
4296,0.00800286,602.2355,-1.295128
4297,0.00801023,602.9653,-1.293309
4298,0.00801835,603.6235,-1.295128
4299,0.00802545,604.2822,-1.295128
4300,0.00803146,604.9161,-1.295128
4301,0.00803743,605.4084,-1.296947
4302,0.00804362,605.6932,-1.296947
4303,0.00804882,605.7657,-1.295128
4304,0.00805183,605.6648,-1.295128
4305,0.00805354,605.4619,-1.295128
4306,0.00805512,605.2271,-1.296947
4307,0.00805636,605.008,-1.296947
4308,0.0080572,604.8403,-1.296947
4309,0.00805859,604.7701,-1.296947
4310,0.0080614,604.8421,-1.298766
4311,0.0080662,605.0693,-1.298766
4312,0.00807338,605.413,-1.298766
4313,0.00808239,605.8287,-1.298766
4314,0.00809273,606.3087,-1.295128
4315,0.0081035,606.8148,-1.295128
4316,0.00811319,607.2846,-1.295128
4317,0.0081215,607.6951,-1.296947
4318,0.00812895,608.0536,-1.298766
4319,0.00813624,608.4501,-1.296947
4320,0.00814316,608.9594,-1.296947
4321,0.00814882,609.4887,-1.295128
4322,0.00815314,609.9507,-1.295128
4323,0.0081572,610.3517,-1.295128
4324,0.00816232,610.7016,-1.296947
4325,0.00816799,610.9783,-1.296947
4326,0.00817285,611.1592,-1.298766
4327,0.00817652,611.2562,-1.302404
4328,0.00817893,611.2798,-1.304223
4329,0.00818089,611.3061,-1.304223
4330,0.00818423,611.5366,-1.302404
4331,0.00818973,612.1224,-1.300585
4332,0.00819719,612.988,-1.296947
4333,0.00820628,613.9399,-1.296947
4334,0.008217,614.8044,-1.298766
4335,0.00822934,615.4391,-1.300585
4336,0.00824179,615.7862,-1.300585
4337,0.00825222,615.8562,-1.300585
4338,0.00826,615.695,-1.300585
4339,0.00826577,615.3768,-1.300585
4340,0.00827029,614.9817,-1.300585
4341,0.00827379,614.5923,-1.300585
4342,0.0082762,614.2702,-1.300585
4343,0.00827815,614.0692,-1.300585
4344,0.00828058,614.0191,-1.302404
4345,0.0082837,614.0795,-1.304223
4346,0.00828771,614.2121,-1.304223
4347,0.00829271,614.4132,-1.302404
4348,0.0082983,614.6423,-1.302404
4349,0.00830371,614.8321,-1.302404
4350,0.0083076,614.9463,-1.302404
4351,0.00831001,614.9979,-1.304223
4352,0.00831216,615.0167,-1.306042
4353,0.00831452,615.0113,-1.306042
4354,0.00831668,614.98,-1.306042
4355,0.00831815,614.9434,-1.306042
4356,0.00831947,614.95,-1.306042
4357,0.00832097,615.0298,-1.306042
4358,0.00832343,615.233,-1.307861
4359,0.0083282,615.7154,-1.306042
4360,0.00833515,616.5671,-1.306042
4361,0.00834417,617.6151,-1.304223
4362,0.00835369,618.5722,-1.304223
4363,0.00836182,619.344,-1.304223
4364,0.00836973,620.01,-1.306042
4365,0.00837898,620.5629,-1.307861
4366,0.00838905,620.95,-1.30968
4367,0.00839822,621.1832,-1.30968
4368,0.00840576,621.2962,-1.30968
4369,0.00841242,621.3077,-1.307861
4370,0.00841878,621.2282,-1.307861
4371,0.00842425,621.0904,-1.307861
4372,0.00842881,620.9296,-1.307861
4373,0.0084332,620.7691,-1.307861
4374,0.00843761,620.6623,-1.307861
4375,0.00844184,620.7156,-1.307861
4376,0.00844609,620.9695,-1.307861
4377,0.0084508,621.3243,-1.307861
4378,0.00845557,621.6677,-1.30968
4379,0.00845997,621.9741,-1.30968
4380,0.00846403,622.244,-1.30968
4381,0.00846776,622.4432,-1.307861
4382,0.00847117,622.5519,-1.307861
4383,0.00847482,622.5735,-1.30968
4384,0.00847899,622.516,-1.313318
4385,0.00848259,622.4042,-1.313318
4386,0.00848508,622.2956,-1.313318
4387,0.00848705,622.2956,-1.315137
4388,0.0084895,622.4948,-1.316956
4389,0.00849392,623.0059,-1.318775
4390,0.00850181,623.9356,-1.320594
4391,0.00851361,625.1441,-1.320594
4392,0.00852797,626.302,-1.318775
4393,0.00854195,627.1639,-1.316956
4394,0.00855285,627.6579,-1.315137
4395,0.00856063,627.8407,-1.315137
4396,0.00856758,627.8127,-1.313318
