,Time[sec],Top_Inplane_Disp[mm]
13398,2682.216797,24.81678501
13399,2682.416992,24.86666478
13400,2682.617188,24.92247336
13401,2682.817383,24.96707812
13402,2683.017578,25.0185933
13403,2683.217773,25.07272549
13404,2683.417969,25.124304
13405,2683.618164,25.16907454
13406,2683.818359,25.21828562
13407,2684.018555,25.26634745
13408,2684.21875,25.32155439
13409,2684.418945,25.36874823
13410,2684.619141,25.42109974
13411,2684.819336,25.47165751
13412,2685.019531,25.51539429
13413,2685.219727,25.56938305
13414,2685.419922,25.6144274
13415,2685.620117,25.67024156
13416,2685.820313,25.71985871
13417,2686.020508,25.76892078
13418,2686.220703,25.82110092
13419,2686.420898,25.86784959
13420,2686.621094,25.91590956
13421,2686.821289,25.96899122
13422,2687.021484,26.02198161
13423,2687.22168,26.06925555
13424,2687.421875,26.11631714
13425,2687.62207,26.16822161
13426,2687.822266,26.22064576
13427,2688.022461,26.27118118
13428,2688.222656,26.3212584
13429,2688.422852,26.37471072
13430,2688.623047,26.4214389
13431,2688.823242,26.46813355
13432,2689.023438,26.52055584
13433,2689.223633,26.57116391
13434,2689.423828,26.62271261
13435,2689.624023,26.67073533
13436,2689.824219,26.7240908
13437,2690.024414,26.76888742
13438,2690.224609,26.82125755
13439,2690.424805,26.87360346
13440,2690.625,26.92197077
13441,2690.825195,26.96760185
13442,2691.025391,27.02192217
13443,2691.225586,27.07211673
13444,2691.425781,27.12137438
13445,2691.625977,27.17144229
13446,2691.826172,27.22518332
13447,2692.026367,27.27058157
13448,2692.226563,27.32570283
13449,2692.426758,27.37407386
13450,2692.626953,27.41916105
13451,2692.827148,27.47435123
13452,2693.027344,27.52275206
13453,2693.227539,27.57473476
13454,2693.427734,27.62278728
13455,2693.62793,27.67632902
13456,2693.828125,27.72098221
13457,2694.02832,27.76851505
13458,2694.228516,27.82566659
13459,2694.428711,27.87324786
13460,2694.628906,27.92124078
13461,2694.829102,27.97335759
13462,2695.029297,28.0227866
13463,2695.229492,28.07206474
13464,2695.429688,28.12381834
13465,2695.629883,28.17445435
13466,2695.830078,28.22132036
13467,2696.030273,28.26880291
13468,2696.230469,28.32567133
13469,2696.430664,28.37005444
13470,2696.630859,28.42171863
13471,2696.831055,28.47088128
13472,2697.03125,28.51894125
13473,2697.231445,28.56655046
13474,2697.431641,28.62627804
13475,2697.631836,28.6714416
13476,2697.832031,28.72573026
13477,2698.032227,28.77402678
13478,2698.232422,28.82169932
13479,2698.432617,28.86884287
13480,2698.632813,28.92434038
13481,2698.833008,28.97526324
13482,2699.033203,29.01956998
13483,2699.233398,29.07346375
13484,2699.433594,29.12467718
13485,2699.633789,29.1706007
13486,2699.833984,29.22092751
13487,2700.03418,29.27586809
13488,2700.234375,29.29022163
13489,2700.43457,29.28219736
13490,2700.634766,29.21925858
13491,2700.834961,29.16899882
13492,2701.035156,29.10970151
13493,2701.235352,29.05917168
13494,2701.435547,29.00958806
13495,2701.635742,28.95568684
13496,2701.835938,28.90315652
13497,2702.036133,28.84899452
13498,2702.236328,28.79889309
13499,2702.436523,28.74288335
13500,2702.636719,28.68932299
13501,2702.836914,28.64829265
13502,2703.037109,28.59004587
13503,2703.237305,28.53715792
13504,2703.4375,28.48549932
13505,2703.637695,28.43647823
13506,2703.837891,28.38238887
13507,2704.038086,28.33296359
13508,2704.238281,28.28114852
13509,2704.438477,28.22611108
13510,2704.638672,28.17724645
13511,2704.838867,28.12792175
13512,2705.039063,28.0761607
13513,2705.239258,28.0226022
13514,2705.439453,27.97204815
13515,2705.639648,27.92057954
13516,2705.839844,27.86872536
13517,2706.040039,27.81526186
13518,2706.240234,27.76476182
13519,2706.44043,27.71341056
13520,2706.640625,27.65971608
13521,2706.84082,27.61142328
13522,2707.041016,27.5631547
13523,2707.241211,27.51398087
13524,2707.441406,27.45649591
13525,2707.641602,27.4115745
13526,2707.841797,27.3571182
13527,2708.041992,27.30325982
13528,2708.242188,27.25645341
13529,2708.442383,27.2085797
13530,2708.642578,27.15471014
13531,2708.842773,27.10605413
13532,2709.042969,27.05597132
13533,2709.243164,27.00425312
13534,2709.443359,26.95496753
13535,2709.643555,26.9040186
13536,2709.84375,26.85088292
13537,2710.043945,26.80096216
13538,2710.244141,26.75427683
13539,2710.444336,26.69944242
13540,2710.644531,26.64801106
13541,2710.844727,26.59906633
13542,2711.044922,26.54818259
13543,2711.245117,26.49827674
13544,2711.445313,26.4486894
13545,2711.645508,26.39644779
13546,2711.845703,26.34968422
13547,2712.045898,26.29537322
13548,2712.246094,26.25163645
13549,2712.446289,26.19164065
13550,2712.646484,26.14521608
13551,2712.84668,26.09576657
13552,2713.046875,26.04413405
13553,2713.24707,25.99479258
13554,2713.447266,25.93956329
13555,2713.647461,25.89442395
13556,2713.847656,25.84021166
13557,2714.047852,25.79843439
13558,2714.248047,25.74198507
13559,2714.448242,25.69221519
13560,2714.648438,25.64051375
13561,2714.848633,25.59114434
13562,2715.048828,25.54195188
13563,2715.249023,25.4904516
13564,2715.449219,25.43705329
13565,2715.649414,25.38908273
13566,2715.849609,25.33539198
13567,2716.049805,25.28496273
13568,2716.25,25.23847669
13569,2716.450195,25.1903031
13570,2716.650391,25.13825521
13571,2716.850586,25.09080246
13572,2717.050781,25.0348933
13573,2717.250977,24.98484217
13574,2717.451172,24.94031191
13575,2717.651367,24.88513291
13576,2717.851563,24.83722009
13577,2718.051758,24.78453331
13578,2718.251953,24.74087477
13579,2718.452148,24.68403056
13580,2718.652344,24.63673614
13581,2718.852539,24.58896115
13582,2719.052734,24.54175241
13583,2719.25293,24.48694035
13584,2719.453125,24.43431504
13585,2719.65332,24.38172698
13586,2719.853516,24.33635853
13587,2720.053711,24.2850408
13588,2720.253906,24.23420362
13589,2720.454102,24.18689243
13590,2720.654297,24.13327806
13591,2720.854492,24.08587374
13592,2721.054688,24.03250895
13593,2721.254883,23.98415655
13594,2721.455078,23.93453941
13595,2721.655273,23.883624
13596,2721.855469,23.83084595
13597,2722.055664,23.77991006
13598,2722.255859,23.733126
13599,2722.456055,23.68129976
13600,2722.65625,23.63723703
13601,2722.856445,23.58378656
13602,2723.056641,23.53086136
13603,2723.256836,23.48512039
13604,2723.457031,23.43715914
13605,2723.657227,23.38324673
13606,2723.857422,23.33270013
13607,2724.057617,23.28426205
13608,2724.257813,23.23370241
13609,2724.458008,23.18611369
13610,2724.658203,23.13408628
13611,2724.858398,23.07961695
13612,2725.058594,23.03657122
13613,2725.258789,22.97937125
13614,2725.458984,22.93539606
13615,2725.65918,22.8823442
13616,2725.859375,22.82855846
13617,2726.05957,22.78581262
13618,2726.259766,22.73537964
13619,2726.459961,22.68440835
13620,2726.660156,22.63732627
13621,2726.860352,22.58221619
13622,2727.060547,22.53378741
13623,2727.260742,22.48961665
13624,2727.460938,22.43190631
13625,2727.661133,22.38679491
13626,2727.861328,22.33783714
13627,2728.061523,22.28411101
13628,2728.261719,22.23491855
13629,2728.461914,22.18841203
13630,2728.662109,22.13128097
13631,2728.862305,22.08483405
13632,2729.0625,22.03629538
13633,2729.262695,21.97850682
13634,2729.462891,21.93256095
13635,2729.663086,21.88349888
13636,2729.863281,21.83255553
13637,2730.063477,21.78319171
13638,2730.263672,21.73748985
13639,2730.463867,21.68067358
13640,2730.664063,21.63390815
13641,2730.864258,21.58170752
13642,2731.064453,21.53410204
13643,2731.264648,21.48284949
13644,2731.464844,21.43195458
13645,2731.665039,21.37799375
13646,2731.865234,21.33430541
13647,2732.06543,21.28128521
13648,2732.265625,21.2302506
13649,2732.46582,21.18315548
13650,2732.666016,21.13133483
13651,2732.866211,21.07837796
13652,2733.066406,21.03617787
13653,2733.266602,20.9779758
13654,2733.466797,20.92989907
13655,2733.666992,20.88279091
13656,2733.867188,20.83315328
13657,2734.067383,20.78079805
13658,2734.267578,20.73062584
13659,2734.467773,20.68250813
13660,2734.667969,20.63071169
13661,2734.868164,20.57925425
13662,2735.068359,20.52688971
13663,2735.268555,20.48280276
13664,2735.46875,20.42794786
13665,2735.668945,20.38034424
13666,2735.869141,20.33266984
13667,2736.069336,20.27881704
13668,2736.269531,20.22709325
13669,2736.469727,20.18151246
13670,2736.669922,20.12805268
13671,2736.870117,20.07821389
13672,2737.070313,20.02634481
13673,2737.270508,19.97748204
13674,2737.470703,19.93131824
13675,2737.670898,19.87650804
13676,2737.871094,19.83023807
13677,2738.071289,19.77407373
13678,2738.271484,19.72647011
13679,2738.47168,19.67903227
13680,2738.671875,19.62594688
13681,2738.87207,19.57806386
13682,2739.072266,19.53204535
13683,2739.272461,19.4789283
13684,2739.472656,19.43151839
13685,2739.672852,19.38170567
13686,2739.873047,19.32813041
13687,2740.073242,19.27736029
13688,2740.273438,19.22858879
13689,2740.473633,19.17452365
13690,2740.673828,19.12543923
13691,2740.874023,19.0773569
13692,2741.074219,19.02741939
13693,2741.274414,18.9829506
13694,2741.474609,18.9277418
13695,2741.674805,18.87701452
13696,2741.875,18.8280642
13697,2742.075195,18.78132112
13698,2742.275391,18.72991025
13699,2742.475586,18.67743209
13700,2742.675781,18.63195002
13701,2742.875977,18.58301647
13702,2743.076172,18.5272228
13703,2743.276367,18.4802562
13704,2743.476563,18.43176037
13705,2743.676758,18.37947406
13706,2743.876953,18.32882315
13707,2744.077148,18.28142814
13708,2744.277344,18.22798699
13709,2744.477539,18.17667298
13710,2744.677734,18.13098229
13711,2744.87793,18.07812601
13712,2745.078125,18.03150028
13713,2745.27832,17.97752082
13714,2745.478516,17.925933
13715,2745.678711,17.87748374
13716,2745.878906,17.8274475
13717,2746.079102,17.77803339
13718,2746.279297,17.72436686
13719,2746.479492,17.6783409
13720,2746.679688,17.62753539
13721,2746.879883,17.57457294
13722,2747.080078,17.52758585
13723,2747.280273,17.47431234
13724,2747.480469,17.42570475
13725,2747.680664,17.37650298
13726,2747.880859,17.32607
13727,2748.081055,17.27134734
13728,2748.28125,17.22751558
13729,2748.481445,17.17665233
13730,2748.681641,17.12786034
13731,2748.881836,17.07344875
13732,2749.082031,17.02171192
13733,2749.282227,16.97211154
13734,2749.482422,16.92330651
13735,2749.682617,16.87682047
13736,2749.882813,16.82268828
13737,2750.083008,16.77567698
13738,2750.283203,16.72563329
13739,2750.483398,16.67433232
13740,2750.683594,16.62191562
13741,2750.883789,16.57382026
13742,2751.083984,16.52679406
13743,2751.28418,16.47741348
13744,2751.484375,16.42296091
13745,2751.68457,16.37592912
13746,2751.884766,16.32463373
13747,2752.084961,16.27557538
13748,2752.285156,16.22363552
13749,2752.485352,16.17272012
13750,2752.685547,16.12163521
13751,2752.885742,16.07037149
13752,2753.085938,16.02237299
13753,2753.286133,15.97376168
13754,2753.486328,15.92883281
13755,2753.686523,15.87643661
13756,2753.886719,15.82230255
13757,2754.086914,15.77461138
13758,2754.287109,15.72175324
13759,2754.487305,15.67768864
13760,2754.6875,15.6227015
13761,2754.887695,15.57641476
13762,2755.087891,15.52420296
13763,2755.288086,15.47640376
13764,2755.488281,15.42154513
13765,2755.688477,15.37083462
13766,2755.888672,15.32528456
13767,2756.088867,15.27035516
13768,2756.289063,15.22057597
13769,2756.489258,15.16962517
13770,2756.689453,15.12710564
13771,2756.889648,15.06789215
13772,2757.089844,15.0242066
13773,2757.290039,14.9728395
13774,2757.490234,14.92159255
13775,2757.69043,14.87638801
13776,2757.890625,14.82557971
13777,2758.09082,14.77316488
13778,2758.291016,14.72296007
13779,2758.491211,14.67002276
13780,2758.691406,14.62249365
13781,2758.891602,14.57560714
13782,2759.091797,14.52283002
13783,2759.291992,14.47327435
13784,2759.492188,14.42387793
13785,2759.692383,14.37347475
13786,2759.892578,14.32183571
13787,2760.092773,14.2696416
13788,2760.292969,14.22100142
13789,2760.493164,14.17306717
13790,2760.693359,14.12142627
13791,2760.893555,14.07495979
13792,2761.09375,14.01888579
13793,2761.293945,13.97281513
13794,2761.494141,13.91891949
13795,2761.694336,13.8706686
13796,2761.894531,13.82228639
13797,2762.094727,13.77470139
13798,2762.294922,13.71960435
13799,2762.495117,13.66974227
13800,2762.695313,13.62265088
13801,2762.895508,13.57507985
13802,2763.095703,13.51708639
13803,2763.295898,13.47362064
13804,2763.496094,13.41923978
13805,2763.696289,13.36981729
13806,2763.896484,13.3229997
13807,2764.09668,13.27142864
13808,2764.296875,13.2156508
13809,2764.49707,13.16796523
13810,2764.697266,13.12197372
13811,2764.897461,13.07348255
13812,2765.097656,13.01694009
13813,2765.297852,12.97005918
13814,2765.498047,12.91825064
13815,2765.698242,12.87092455
13816,2765.898438,12.81539444
13817,2766.098633,12.76768744
13818,2766.298828,12.72251736
13819,2766.499023,12.6739433
13820,2766.699219,12.62283232
13821,2766.899414,12.56918442
13822,2767.099609,12.51993328
13823,2767.299805,12.47245818
13824,2767.5,12.41758559
13825,2767.700195,12.37300783
13826,2767.900391,12.31643837
13827,2768.100586,12.26776186
13828,2768.300781,12.21709419
13829,2768.500977,12.17321958
13830,2768.701172,12.11937517
13831,2768.901367,12.06872333
13832,2769.101563,12.01801281
13833,2769.301758,11.96651626
13834,2769.501953,11.9173266
13835,2769.702148,11.87114138
13836,2769.902344,11.82048302
13837,2770.102539,11.76575013
13838,2770.302734,11.72039472
13839,2770.50293,11.67043298
13840,2770.703125,11.61934156
13841,2770.90332,11.56865526
13842,2771.103516,11.52022462
13843,2771.303711,11.46615297
13844,2771.503906,11.41579915
13845,2771.704102,11.37184165
13846,2771.904297,11.31730713
13847,2772.104492,11.26955356
13848,2772.304688,11.21903397
13849,2772.504883,11.17022429
13850,2772.705078,11.11422479
13851,2772.905273,11.07035298
13852,2773.105469,11.01590786
13853,2773.305664,10.97214967
13854,2773.505859,10.92129759
13855,2773.706055,10.86745132
13856,2773.90625,10.81830543
13857,2774.106445,10.76890435
13858,2774.306641,10.71921084
13859,2774.506836,10.66868007
13860,2774.707031,10.6177507
13861,2774.907227,10.56800876
13862,2775.107422,10.5110025
13863,2775.307617,10.46503522
13864,2775.507813,10.41604765
13865,2775.708008,10.3690587
13866,2775.908203,10.31659823
13867,2776.108398,10.26719157
13868,2776.308594,10.22271346
13869,2776.508789,10.16760804
13870,2776.708984,10.11819206
13871,2776.90918,10.06778795
13872,2777.109375,10.01654565
13873,2777.30957,9.969310835
13874,2777.509766,9.915696457
13875,2777.709961,9.867119603
13876,2777.910156,9.818463586
13877,2778.110352,9.767975658
13878,2778.310547,9.71682556
13879,2778.510742,9.66483634
13880,2778.710938,9.614809416
13881,2778.911133,9.565495886
13882,2779.111328,9.518438019
13883,2779.311523,9.466413409
13884,2779.511719,9.416103363
13885,2779.711914,9.367111139
13886,2779.912109,9.317850694
13887,2780.112305,9.268481284
13888,2780.3125,9.217889979
13889,2780.512695,9.163131937
13890,2780.712891,9.120016359
13891,2780.913086,9.0646483
13892,2781.113281,9.018349461
13893,2781.313477,8.965048008
13894,2781.513672,8.918507956
13895,2781.713867,8.864946663
13896,2781.914063,8.815728128
13897,2782.114258,8.76836665
13898,2782.314453,8.718825877
13899,2782.514648,8.662063628
13900,2782.714844,8.614481427
13901,2782.915039,8.562347852
13902,2783.115234,8.515774272
13903,2783.31543,8.469168097
13904,2783.515625,8.413123898
13905,2783.71582,8.363356814
13906,2783.916016,8.313173428
13907,2784.116211,8.263315074
13908,2784.316406,8.216223679
13909,2784.516602,8.163328283
13910,2784.716797,8.11572466
13911,2784.916992,8.06033425
13912,2785.117188,8.012373
13913,2785.317383,7.96580594
13914,2785.517578,7.916433737
13915,2785.717773,7.862958126
13916,2785.917969,7.81513378
13917,2786.118164,7.768014446
13918,2786.318359,7.717958186
13919,2786.518555,7.6627573
13920,2786.71875,7.617915515
13921,2786.918945,7.563821971
13922,2787.119141,7.517259102
13923,2787.319336,7.463126443
13924,2787.519531,7.414817344
13925,2787.719727,7.364567369
13926,2787.919922,7.312146947
13927,2788.120117,7.264413405
13928,2788.320313,7.214150392
13929,2788.520508,7.165894378
13930,2788.720703,7.114353124
13931,2788.920898,7.066668477
13932,2789.121094,7.012951653
13933,2789.321289,6.964216009
13934,2789.521484,6.906209979
13935,2789.72168,6.86758291
13936,2789.921875,6.818234455
13937,2790.12207,6.764716469
13938,2790.322266,6.7184004
13939,2790.522461,6.663582753
13940,2790.722656,6.61667157
13941,2790.922852,6.567989942
13942,2791.123047,6.514925044
13943,2791.323242,6.463221274
13944,2791.523438,6.412781775
13945,2791.723633,6.366672926
13946,2791.923828,6.314673927
13947,2792.124023,6.263252348
13948,2792.324219,6.210480817
13949,2792.524414,6.164751016
13950,2792.724609,6.115261931
13951,2792.924805,6.066830363
13952,2793.125,6.015862804
13953,2793.325195,5.962052848
13954,2793.525391,5.920135882
13955,2793.725586,5.863307975
13956,2793.925781,5.811689422
13957,2794.125977,5.766801536
13958,2794.326172,5.710099358
13959,2794.526367,5.664207041
13960,2794.726563,5.614477675
13961,2794.926758,5.560283549
13962,2795.126953,5.515172146
13963,2795.327148,5.45891514
13964,2795.527344,5.414649844
13965,2795.727539,5.368324928
13966,2795.927734,5.312455818
13967,2796.12793,5.263711326
13968,2796.328125,5.213603843
13969,2796.52832,5.165417679
13970,2796.728516,5.11284126
13971,2796.928711,5.061947275
13972,2797.128906,5.015502684
13973,2797.329102,4.962124862
13974,2797.529297,4.913870245
13975,2797.729492,4.86640539
13976,2797.929688,4.815062974
13977,2798.129883,4.764469806
13978,2798.330078,4.722357728
13979,2798.530273,4.663259722
13980,2798.730469,4.61362768
13981,2798.930664,4.56485711
13982,2799.130859,4.514379427
13983,2799.331055,4.469028674
13984,2799.53125,4.41847695
13985,2799.731445,4.37120581
13986,2799.931641,4.311950412
13987,2800.131836,4.26483294
13988,2800.332031,4.211497027
13989,2800.532227,4.163483623
13990,2800.732422,4.11489699
13991,2800.932617,4.064023029
13992,2801.132813,4.014280159
13993,2801.333008,3.961872309
13994,2801.533203,3.909251187
13995,2801.733398,3.863384016
13996,2801.933594,3.813034389
13997,2802.133789,3.762430744
13998,2802.333984,3.70850903
13999,2802.53418,3.663979936
14000,2802.734375,3.606491024
14001,2802.93457,3.56204994
14002,2803.134766,3.509926377
14003,2803.334961,3.458243096
14004,2803.535156,3.409126773
14005,2803.735352,3.358614398
14006,2803.935547,3.318525618
14007,2804.135742,3.258986864
14008,2804.335938,3.21084843
14009,2804.536133,3.163132118
14010,2804.736328,3.107552882
14011,2804.936523,3.059482435
14012,2805.136719,3.009120701
14013,2805.336914,2.959204372
14014,2805.537109,2.910204697
14015,2805.737305,2.861922374
14016,2805.9375,2.806860488
14017,2806.137695,2.757503884
14018,2806.337891,2.709791297
14019,2806.538086,2.657349221
14020,2806.738281,2.607324393
14021,2806.938477,2.555498388
14022,2807.138672,2.504557604
14023,2807.338867,2.458713017
14024,2807.539063,2.407470951
14025,2807.739258,2.360833809
14026,2807.939453,2.308062511
14027,2808.139648,2.256787382
14028,2808.339844,2.205822384
14029,2808.540039,2.159637865
14030,2808.740234,2.11589993
14031,2808.94043,2.053840552
14032,2809.140625,2.011462115
14033,2809.34082,1.957882661
14034,2809.541016,1.910206513
14035,2809.741211,1.85776141
14036,2809.941406,1.807480468
14037,2810.141602,1.757447259
14038,2810.341797,1.705266652
14039,2810.541992,1.650499646
14040,2810.742188,1.609734027
14041,2810.942383,1.554851769
14042,2811.142578,1.502959523
14043,2811.342773,1.456460683
14044,2811.542969,1.407255651
14045,2811.743164,1.354103675
14046,2811.943359,1.305466983
14047,2812.143555,1.257824944
14048,2812.34375,1.202025567
14049,2812.543945,1.152782119
14050,2812.744141,1.110963407
14051,2812.944336,1.055735862
14052,2813.144531,1.004245249
14053,2813.344727,0.954307674
14054,2813.544922,0.909559545
14055,2813.745117,0.856076833
14056,2813.945313,0.807112549
14057,2814.145508,0.754497654
14058,2814.345703,0.700703124
14059,2814.545898,0.653787458
14060,2814.746094,0.606257818
14061,2814.946289,0.553359452
14062,2815.146484,0.509176927
14063,2815.34668,0.457471062
14064,2815.546875,0.40532666
14065,2815.74707,0.355277647
14066,2815.947266,0.306991918
14067,2816.147461,0.252959144
14068,2816.347656,0.206222132
14069,2816.547852,0.154267094
14070,2816.748047,0.106223182
14071,2816.948242,0.054885193
14072,2817.148438,0.004530874
14073,2817.348633,-0.042140644
14074,2817.548828,-0.095341406
14075,2817.749023,-0.142964418
14076,2817.949219,-0.196383407
14077,2818.149414,-0.242980474
14078,2818.349609,-0.296480721
14079,2818.549805,-0.343702995
14080,2818.75,-0.398156641
14081,2818.950195,-0.445581449
14082,2819.150391,-0.493893982
14083,2819.350586,-0.541645859
14084,2819.550781,-0.591893215
14085,2819.750977,-0.644684827
14086,2819.951172,-0.695029099
14087,2820.151367,-0.742382486
14088,2820.351563,-0.792330829
14089,2820.551758,-0.847183575
14090,2820.751953,-0.899289153
14091,2820.952148,-0.944185129
14092,2821.152344,-0.994393835
14093,2821.352539,-1.044270582
14094,2821.552734,-1.095849322
14095,2821.75293,-1.145392191
14096,2821.953125,-1.190891489
14097,2822.15332,-1.243309351
14098,2822.353516,-1.291901572
14099,2822.553711,-1.343558077
14100,2822.753906,-1.394017949
14101,2822.954102,-1.44488574
14102,2823.154297,-1.495595207
14103,2823.354492,-1.540991943
14104,2823.554688,-1.595032867
14105,2823.754883,-1.641173731
14106,2823.955078,-1.692145364
14107,2824.155273,-1.741363201
14108,2824.355469,-1.792159979
14109,2824.555664,-1.843813574
14110,2824.755859,-1.896023168
14111,2824.956055,-1.945018419
14112,2825.15625,-1.992706675
14113,2825.356445,-2.045945497
14114,2825.556641,-2.094941214
14115,2825.756836,-2.144437749
14116,2825.957031,-2.197613008
14117,2826.157227,-2.243331401
14118,2826.357422,-2.293498488
14119,2826.557617,-2.348816721
14120,2826.757813,-2.392291557
14121,2826.958008,-2.447986742
14122,2827.158203,-2.496833913
14123,2827.358398,-2.542291302
14124,2827.558594,-2.594742225
14125,2827.758789,-2.645412926
14126,2827.958984,-2.700379584
14127,2828.15918,-2.749039792
14128,2828.359375,-2.794278553
14129,2828.55957,-2.846452175
14130,2828.759766,-2.894048346
14131,2828.959961,-2.948481124
14132,2829.160156,-2.99155293
14133,2829.360352,-3.04473727
14134,2829.560547,-3.095222637
14135,2829.760742,-3.143635578
14136,2829.960938,-3.198306775
14137,2830.161133,-3.246934153
14138,2830.361328,-3.293130314
14139,2830.561523,-3.349357517
14140,2830.761719,-3.396864515
14141,2830.961914,-3.444109345
14142,2831.162109,-3.492234973
14143,2831.362305,-3.543354804
14144,2831.5625,-3.596067894
14145,2831.762695,-3.645569086
14146,2831.962891,-3.698802087
14147,2832.163086,-3.750424134
14148,2832.363281,-3.798758844
14149,2832.563477,-3.846946405
14150,2832.763672,-3.89626692
14151,2832.963867,-3.943328746
14152,2833.164063,-3.996949177
14153,2833.364258,-4.045881797
14154,2833.564453,-4.100032151
14155,2833.764648,-4.148988053
14156,2833.964844,-4.193463828
14157,2834.165039,-4.24780976
14158,2834.365234,-4.296106752
14159,2834.56543,-4.34860494
14160,2834.765625,-4.399423953
14161,2834.96582,-4.448593128
14162,2835.166016,-4.497145768
14163,2835.366211,-4.548555706
14164,2835.566406,-4.598080181
14165,2835.766602,-4.648019094
14166,2835.966797,-4.699003883
14167,2836.166992,-4.746327177
14168,2836.367188,-4.797319416
14169,2836.567383,-4.847080912
14170,2836.767578,-4.899144173
14171,2836.967773,-4.945812747
14172,2837.167969,-4.996750504
14173,2837.368164,-5.049797241
14174,2837.568359,-5.097143818
14175,2837.768555,-5.149900448
14176,2837.96875,-5.198204424
14177,2838.168945,-5.247591529
14178,2838.369141,-5.303010345
14179,2838.569336,-5.346143153
14180,2838.769531,-5.397823639
14181,2838.969727,-5.446446128
14182,2839.169922,-5.498204846
14183,2839.370117,-5.544757005
14184,2839.570313,-5.598023534
14185,2839.770508,-5.644472782
14186,2839.970703,-5.699652713
14187,2840.170898,-5.748139694
14188,2840.371094,-5.800678395
14189,2840.571289,-5.850919057
14190,2840.771484,-5.897336174
14191,2840.97168,-5.949718412
14192,2841.171875,-6.002769805
14193,2841.37207,-6.049137097
14194,2841.572266,-6.097238045
14195,2841.772461,-6.148153916
14196,2841.972656,-6.196580362
14197,2842.172852,-6.249871571
14198,2842.373047,-6.295323372
14199,2842.573242,-6.352733821
14200,2842.773438,-6.397816818
14201,2842.973633,-6.445707288
14202,2843.173828,-6.498989649
14203,2843.374023,-6.547758356
14204,2843.574219,-6.599710789
14205,2843.774414,-6.650176365
14206,2843.974609,-6.693210453
14207,2844.174805,-6.751748268
14208,2844.375,-6.796765607
14209,2844.575195,-6.853502709
14210,2844.775391,-6.897798739
14211,2844.975586,-6.951249205
14212,2845.175781,-6.99929148
14213,2845.375977,-7.049282547
14214,2845.576172,-7.094919216
14215,2845.776367,-7.14955572
14216,2845.976563,-7.198187057
14217,2846.176758,-7.251200732
14218,2846.376953,-7.29902694
14219,2846.577148,-7.351755165
14220,2846.777344,-7.395723369
14221,2846.977539,-7.452336606
14222,2847.177734,-7.5021917
14223,2847.37793,-7.549119182
14224,2847.578125,-7.601497229
14225,2847.77832,-7.650786079
14226,2847.978516,-7.701376453
14227,2848.178711,-7.750433404
14228,2848.378906,-7.794511039
14229,2848.579102,-7.853197865
14230,2848.779297,-7.899823599
14231,2848.979492,-7.950587198
14232,2849.179688,-7.999906316
14233,2849.379883,-8.050715551
14234,2849.580078,-8.104123175
14235,2849.780273,-8.152263239
14236,2849.980469,-8.195512928
14237,2850.180664,-8.252516389
14238,2850.380859,-8.301896974
14239,2850.581055,-8.351370692
14240,2850.78125,-8.398197591
14241,2850.981445,-8.450461552
14242,2851.181641,-8.500686847
14243,2851.381836,-8.546628989
14244,2851.582031,-8.59999191
14245,2851.782227,-8.652223274
14246,2851.982422,-8.703064173
14247,2852.182617,-8.749773726
14248,2852.382813,-8.80106166
14249,2852.583008,-8.847891353
14250,2852.783203,-8.895729668
14251,2852.983398,-8.953450248
14252,2853.183594,-8.997623809
14253,2853.383789,-9.053028189
14254,2853.583984,-9.09918081
14255,2853.78418,-9.149485268
14256,2853.984375,-9.198845364
14257,2854.18457,-9.253327735
14258,2854.384766,-9.297595359
14259,2854.584961,-9.349757805
14260,2854.785156,-9.403462522
14261,2854.985352,-9.450185113
14262,2855.185547,-9.503195062
14263,2855.385742,-9.550607763
14264,2855.585938,-9.601605125
14265,2855.786133,-9.651679546
14266,2855.986328,-9.702489711
14267,2856.186523,-9.752570651
14268,2856.386719,-9.801665321
14269,2856.586914,-9.849215858
14270,2856.787109,-9.906644002
14271,2856.987305,-9.949121624
14272,2857.1875,-9.99903027
14273,2857.387695,-10.05663536
14274,2857.587891,-10.10061428
14275,2857.788086,-10.15229337
14276,2857.988281,-10.20153053
14277,2858.188477,-10.25421079
14278,2858.388672,-10.30059252
14279,2858.588867,-10.35225019
14280,2858.789063,-10.4043372
14281,2858.989258,-10.45220625
14282,2859.189453,-10.4991151
14283,2859.389648,-10.55364311
14284,2859.589844,-10.60168818
14285,2859.790039,-10.65406669
14286,2859.990234,-10.70329547
14287,2860.19043,-10.75270865
14288,2860.390625,-10.80527715
14289,2860.59082,-10.85058507
14290,2860.791016,-10.90364996
14291,2860.991211,-10.95255651
14292,2861.191406,-11.00485772
14293,2861.391602,-11.05150394
14294,2861.591797,-11.10314485
14295,2861.791992,-11.14874706
14296,2861.992188,-11.20247506
14297,2862.192383,-11.25239674
14298,2862.392578,-11.30673103
14299,2862.592773,-11.35390904
14300,2862.792969,-11.40534319
14301,2862.993164,-11.45261712
14302,2863.193359,-11.50479261
14303,2863.393555,-11.55236457
14304,2863.59375,-11.59832999
14305,2863.793945,-11.65251154
14306,2863.994141,-11.70228049
14307,2864.194336,-11.75124757
14308,2864.394531,-11.80617418
14309,2864.594727,-11.85712218
14310,2864.794922,-11.90441195
14311,2864.995117,-11.95644401
14312,2865.195313,-12.00449746
14313,2865.395508,-12.05513347
